,index,frompos,topos,frompla,topla,possesteam,teamname,playNum,period,gameid,fromid,toid,newfpos,newtpos,newfposname,newtposname
13238,13238,2,11,5467,3963,775,Nigeria,2473,2473,7549,372,374,1,2,Def,Mid
13239,13239,8,2,5515,5505,793,Iceland,2474,2474,7549,365,360,1,1,Def,Def
13240,13240,8,23,5515,5829,793,Iceland,2474,2474,7549,365,364,1,3,Def,Fw
13241,13241,12,13,3338,5475,775,Nigeria,2475,2475,7549,366,356,2,2,Mid,Mid
13242,13242,13,21,5475,5473,775,Nigeria,2475,2475,7549,356,368,2,3,Mid,Fw
13243,13243,2,23,5505,5829,793,Iceland,2476,2476,7549,360,364,1,3,Def,Fw
13244,13244,12,11,3338,3963,775,Nigeria,2477,2477,7549,366,374,2,2,Mid,Mid
13245,13245,5,21,5501,5514,793,Iceland,2478,2478,7549,359,375,1,3,Def,Fw
13246,13246,12,13,3338,5475,775,Nigeria,2479,2479,7549,366,356,2,2,Mid,Mid
13247,13247,8,21,5515,5514,793,Iceland,2480,2480,7549,365,375,1,3,Def,Fw
13248,13248,10,15,3944,5509,793,Iceland,2480,2480,7549,358,376,1,2,Def,Mid
13249,13249,15,10,5509,3944,793,Iceland,2480,2480,7549,376,358,2,1,Mid,Def
13250,13250,10,15,3944,5509,793,Iceland,2480,2480,7549,358,376,1,2,Def,Mid
13251,13251,2,10,5505,3944,793,Iceland,2480,2480,7549,360,358,1,1,Def,Def
13252,13252,11,23,3963,3708,775,Nigeria,2481,2481,7549,374,373,2,3,Mid,Fw
13253,13253,23,14,3708,5466,775,Nigeria,2481,2481,7549,373,367,3,2,Fw,Mid
13254,13254,15,21,5462,5473,775,Nigeria,2481,2481,7549,370,368,2,3,Mid,Fw
13255,13255,12,15,3338,5462,775,Nigeria,2481,2481,7549,366,370,2,2,Mid,Mid
13256,13256,15,23,5462,3708,775,Nigeria,2481,2481,7549,370,373,2,3,Mid,Fw
13257,13257,11,12,3963,3338,775,Nigeria,2481,2481,7549,374,366,2,2,Mid,Mid
13258,13258,11,14,3963,5466,775,Nigeria,2481,2481,7549,374,367,2,2,Mid,Mid
13259,13259,11,12,3963,3338,775,Nigeria,2481,2481,7549,374,366,2,2,Mid,Mid
13260,13260,12,23,3338,3708,775,Nigeria,2481,2481,7549,366,373,2,3,Mid,Fw
13261,13261,11,2,3963,5467,775,Nigeria,2481,2481,7549,374,372,2,1,Mid,Def
13262,13262,2,23,5467,3708,775,Nigeria,2481,2481,7549,372,373,1,3,Def,Fw
13263,13263,23,15,5829,5509,793,Iceland,2482,2482,7549,364,376,3,2,Fw,Mid
13264,13264,15,10,5509,3944,793,Iceland,2482,2482,7549,376,358,2,1,Mid,Def
13265,13265,10,21,3944,5514,793,Iceland,2482,2482,7549,358,375,1,3,Def,Fw
13266,13266,14,13,5466,5475,775,Nigeria,2483,2483,7549,367,356,2,2,Mid,Mid
13267,13267,13,4,5475,5830,775,Nigeria,2483,2483,7549,356,371,2,1,Mid,Def
13268,13268,4,13,5830,5475,775,Nigeria,2483,2483,7549,371,356,1,2,Def,Mid
13269,13269,13,21,5475,5473,775,Nigeria,2483,2483,7549,356,368,2,3,Mid,Fw
13270,13270,4,23,5511,5829,793,Iceland,2484,2484,7549,361,364,1,3,Def,Fw
13271,13271,3,0,5455,5454,775,Nigeria,2485,2485,7549,357,369,1,0,Def,GK
13272,13272,0,4,5454,5830,775,Nigeria,2485,2485,7549,369,371,0,1,GK,Def
13273,13273,4,13,5830,5475,775,Nigeria,2485,2485,7549,371,356,1,2,Def,Mid
13274,13274,13,14,5475,5466,775,Nigeria,2485,2485,7549,356,367,2,2,Mid,Mid
13275,13275,14,4,5466,5830,775,Nigeria,2485,2485,7549,367,371,2,1,Mid,Def
13276,13276,4,14,5830,5466,775,Nigeria,2485,2485,7549,371,367,1,2,Def,Mid
13277,13277,14,21,5466,5473,775,Nigeria,2485,2485,7549,367,368,2,3,Mid,Fw
13278,13278,14,12,5466,3338,775,Nigeria,2485,2485,7549,367,366,2,2,Mid,Mid
13279,13279,2,11,5467,3963,775,Nigeria,2485,2485,7549,372,374,1,2,Def,Mid
13280,13280,11,21,3963,5473,775,Nigeria,2485,2485,7549,374,368,2,3,Mid,Fw
13281,13281,10,15,3944,5509,793,Iceland,2486,2486,7549,358,376,1,2,Def,Mid
13282,13282,15,5,5509,5501,793,Iceland,2486,2486,7549,376,359,2,1,Mid,Def
13283,13283,5,23,5501,5829,793,Iceland,2486,2486,7549,359,364,1,3,Def,Fw
13284,13284,11,2,3963,5467,775,Nigeria,2487,2487,7549,374,372,2,1,Mid,Def
13285,13285,2,3,5467,5455,775,Nigeria,2487,2487,7549,372,357,1,1,Def,Def
13286,13286,3,4,5455,5830,775,Nigeria,2487,2487,7549,357,371,1,1,Def,Def
13287,13287,4,12,5830,3338,775,Nigeria,2487,2487,7549,371,366,1,2,Def,Mid
13288,13288,12,2,3338,5467,775,Nigeria,2487,2487,7549,366,372,2,1,Mid,Def
13289,13289,2,3,5467,5455,775,Nigeria,2487,2487,7549,372,357,1,1,Def,Def
13290,13290,3,4,5455,5830,775,Nigeria,2487,2487,7549,357,371,1,1,Def,Def
13291,13291,4,23,5830,3708,775,Nigeria,2487,2487,7549,371,373,1,3,Def,Fw
13292,13292,10,11,3944,5495,793,Iceland,2488,2488,7549,358,363,1,2,Def,Mid
13293,13293,8,2,5515,5505,793,Iceland,2488,2488,7549,365,360,1,1,Def,Def
13294,13294,10,15,3944,5509,793,Iceland,2488,2488,7549,358,376,1,2,Def,Mid
13295,13295,10,21,3944,5514,793,Iceland,2488,2488,7549,358,375,1,3,Def,Fw
13296,13296,11,21,5495,5514,793,Iceland,2488,2488,7549,363,375,2,3,Mid,Fw
13297,13297,12,14,3338,5466,775,Nigeria,2489,2489,7549,366,367,2,2,Mid,Mid
13298,13298,12,21,3338,5473,775,Nigeria,2489,2489,7549,366,368,2,3,Mid,Fw
13299,13299,15,4,5462,5830,775,Nigeria,2489,2489,7549,370,371,2,1,Mid,Def
13300,13300,4,3,5830,5455,775,Nigeria,2489,2489,7549,371,357,1,1,Def,Def
13301,13301,3,2,5455,5467,775,Nigeria,2489,2489,7549,357,372,1,1,Def,Def
13302,13302,2,11,5467,3963,775,Nigeria,2489,2489,7549,372,374,1,2,Def,Mid
13303,13303,5,10,5501,3944,793,Iceland,2490,2490,7549,359,358,1,1,Def,Def
13304,13304,10,5,3944,5501,793,Iceland,2490,2490,7549,358,359,1,1,Def,Def
13305,13305,5,10,5501,3944,793,Iceland,2490,2490,7549,359,358,1,1,Def,Def
13306,13306,10,23,3944,5829,793,Iceland,2490,2490,7549,358,364,1,3,Def,Fw
13307,13307,2,23,5467,3708,775,Nigeria,2491,2491,7549,372,373,1,3,Def,Fw
13308,13308,12,23,3338,3708,775,Nigeria,2491,2491,7549,366,373,2,3,Mid,Fw
13309,13309,4,10,5511,3944,793,Iceland,2492,2492,7549,361,358,1,1,Def,Def
13310,13310,10,5,3944,5501,793,Iceland,2492,2492,7549,358,359,1,1,Def,Def
13311,13311,10,5,3944,5501,793,Iceland,2492,2492,7549,358,359,1,1,Def,Def
13312,13312,0,14,5454,5466,775,Nigeria,2493,2493,7549,369,367,0,2,GK,Mid
13313,13313,21,12,5473,3338,775,Nigeria,2493,2493,7549,368,366,3,2,Fw,Mid
13314,13314,12,21,3338,5473,775,Nigeria,2493,2493,7549,366,368,2,3,Mid,Fw
13315,13315,21,23,5473,3708,775,Nigeria,2493,2493,7549,368,373,3,3,Fw,Fw
13316,13316,13,15,5475,5462,775,Nigeria,2493,2493,7549,356,370,2,2,Mid,Mid
13317,13317,1,23,5508,5829,793,Iceland,2494,2494,7549,377,364,1,3,Def,Fw
13318,13318,23,8,5829,5515,793,Iceland,2494,2494,7549,364,365,3,1,Fw,Def
13319,13319,8,21,5515,5514,793,Iceland,2494,2494,7549,365,375,1,3,Def,Fw
13320,13320,1,23,5508,5829,793,Iceland,2494,2494,7549,377,364,1,3,Def,Fw
13321,13321,11,23,5495,5829,793,Iceland,2494,2494,7549,363,364,2,3,Mid,Fw
13322,13322,1,23,5508,5829,793,Iceland,2494,2494,7549,377,364,1,3,Def,Fw
13323,13323,1,21,5508,5514,793,Iceland,2494,2494,7549,377,375,1,3,Def,Fw
13324,13324,21,1,5514,5508,793,Iceland,2494,2494,7549,375,377,3,1,Fw,Def
13325,13325,1,8,5508,5515,793,Iceland,2494,2494,7549,377,365,1,1,Def,Def
13326,13326,0,23,5454,3708,775,Nigeria,2495,2495,7549,369,373,0,3,GK,Fw
13327,13327,0,3,5454,5455,775,Nigeria,2495,2495,7549,369,357,0,1,GK,Def
13328,13328,3,2,5455,5467,775,Nigeria,2495,2495,7549,357,372,1,1,Def,Def
13329,13329,2,3,5467,5455,775,Nigeria,2495,2495,7549,372,357,1,1,Def,Def
13330,13330,3,4,5455,5830,775,Nigeria,2495,2495,7549,357,371,1,1,Def,Def
13331,13331,8,21,5515,5514,793,Iceland,2496,2496,7549,365,375,1,3,Def,Fw
13332,13332,14,15,5466,5462,775,Nigeria,2497,2497,7549,367,370,2,2,Mid,Mid
13333,13333,15,13,5462,5475,775,Nigeria,2497,2497,7549,370,356,2,2,Mid,Mid
13334,13334,13,23,5475,3708,775,Nigeria,2497,2497,7549,356,373,2,3,Mid,Fw
13335,13335,13,3,5475,5455,775,Nigeria,2497,2497,7549,356,357,2,1,Mid,Def
13336,13336,3,13,5455,5475,775,Nigeria,2497,2497,7549,357,356,1,2,Def,Mid
13337,13337,13,2,5475,5467,775,Nigeria,2497,2497,7549,356,372,2,1,Mid,Def
13338,13338,2,3,5467,5455,775,Nigeria,2497,2497,7549,372,357,1,1,Def,Def
13339,13339,14,3,5466,5455,775,Nigeria,2497,2497,7549,367,357,2,1,Mid,Def
13340,13340,0,1,5498,5508,793,Iceland,2498,2498,7549,362,377,0,1,GK,Def
13341,13341,1,21,5508,5514,793,Iceland,2498,2498,7549,377,375,1,3,Def,Fw
13342,13342,4,5,5511,5501,793,Iceland,2498,2498,7549,361,359,1,1,Def,Def
13343,13343,5,23,5501,5829,793,Iceland,2498,2498,7549,359,364,1,3,Def,Fw
13344,13344,2,21,5467,5473,775,Nigeria,2499,2499,7549,372,368,1,3,Def,Fw
13345,13345,4,10,5511,3944,793,Iceland,2500,2500,7549,361,358,1,1,Def,Def
13346,13346,12,13,3338,5475,775,Nigeria,2501,2501,7549,366,356,2,2,Mid,Mid
13347,13347,13,15,5475,5462,775,Nigeria,2501,2501,7549,356,370,2,2,Mid,Mid
13348,13348,15,4,5462,5830,775,Nigeria,2501,2501,7549,370,371,2,1,Mid,Def
13349,13349,4,3,5830,5455,775,Nigeria,2501,2501,7549,371,357,1,1,Def,Def
13350,13350,3,2,5455,5467,775,Nigeria,2501,2501,7549,357,372,1,1,Def,Def
13351,13351,2,4,5467,5830,775,Nigeria,2501,2501,7549,372,371,1,1,Def,Def
13352,13352,4,12,5830,3338,775,Nigeria,2501,2501,7549,371,366,1,2,Def,Mid
13353,13353,12,11,3338,3963,775,Nigeria,2501,2501,7549,366,374,2,2,Mid,Mid
13354,13354,11,14,3963,5466,775,Nigeria,2501,2501,7549,374,367,2,2,Mid,Mid
13355,13355,23,21,5829,5514,793,Iceland,2502,2502,7549,364,375,3,3,Fw,Fw
13356,13356,21,1,5514,5508,793,Iceland,2502,2502,7549,375,377,3,1,Fw,Def
13357,13357,1,11,5508,5495,793,Iceland,2502,2502,7549,377,363,1,2,Def,Mid
13358,13358,2,10,5505,3944,793,Iceland,2502,2502,7549,360,358,1,1,Def,Def
13359,13359,13,14,5475,5466,775,Nigeria,2503,2503,7549,356,367,2,2,Mid,Mid
13360,13360,0,21,5498,5514,793,Iceland,2504,2504,7549,362,375,0,3,GK,Fw
13361,13361,21,23,5514,5829,793,Iceland,2504,2504,7549,375,364,3,3,Fw,Fw
13362,13362,4,12,5830,3338,775,Nigeria,2505,2505,7549,371,366,1,2,Def,Mid
13363,13363,12,15,3338,5462,775,Nigeria,2505,2505,7549,366,370,2,2,Mid,Mid
13364,13364,15,14,5462,5466,775,Nigeria,2505,2505,7549,370,367,2,2,Mid,Mid
13365,13365,14,13,5466,5475,775,Nigeria,2505,2505,7549,367,356,2,2,Mid,Mid
13366,13366,13,2,5475,5467,775,Nigeria,2505,2505,7549,356,372,2,1,Mid,Def
13367,13367,2,11,5467,3963,775,Nigeria,2505,2505,7549,372,374,1,2,Def,Mid
13368,13368,11,2,3963,5467,775,Nigeria,2505,2505,7549,374,372,2,1,Mid,Def
13369,13369,2,3,5467,5455,775,Nigeria,2505,2505,7549,372,357,1,1,Def,Def
13370,13370,3,12,5455,3338,775,Nigeria,2505,2505,7549,357,366,1,2,Def,Mid
13371,13371,12,2,3338,5467,775,Nigeria,2505,2505,7549,366,372,2,1,Mid,Def
13372,13372,2,12,5467,3338,775,Nigeria,2505,2505,7549,372,366,1,2,Def,Mid
13373,13373,2,3,5467,5455,775,Nigeria,2505,2505,7549,372,357,1,1,Def,Def
13374,13374,3,4,5455,5830,775,Nigeria,2505,2505,7549,357,371,1,1,Def,Def
13375,13375,14,12,5466,3338,775,Nigeria,2505,2505,7549,367,366,2,2,Mid,Mid
13376,13376,12,21,3338,5473,775,Nigeria,2505,2505,7549,366,368,2,3,Mid,Fw
13377,13377,8,10,5515,3944,793,Iceland,2506,2506,7549,365,358,1,1,Def,Def
13378,13378,4,21,5511,5514,793,Iceland,2506,2506,7549,361,375,1,3,Def,Fw
13379,13379,12,21,3338,5473,775,Nigeria,2507,2507,7549,366,368,2,3,Mid,Fw
13380,13380,2,8,5505,5515,793,Iceland,2508,2508,7549,360,365,1,1,Def,Def
13381,13381,8,1,5515,5508,793,Iceland,2508,2508,7549,365,377,1,1,Def,Def
13382,13382,10,15,3944,5509,793,Iceland,2508,2508,7549,358,376,1,2,Def,Mid
13383,13383,23,15,5829,5509,793,Iceland,2508,2508,7549,364,376,3,2,Fw,Mid
13384,13384,15,12,5462,3338,775,Nigeria,2509,2509,7549,370,366,2,2,Mid,Mid
13385,13385,12,23,3338,3708,775,Nigeria,2509,2509,7549,366,373,2,3,Mid,Fw
13386,13386,13,3,5475,5455,775,Nigeria,2509,2509,7549,356,357,2,1,Mid,Def
13387,13387,11,14,3963,5466,775,Nigeria,2509,2509,7549,374,367,2,2,Mid,Mid
13388,13388,14,13,5466,5475,775,Nigeria,2509,2509,7549,367,356,2,2,Mid,Mid
13389,13389,13,11,5475,3963,775,Nigeria,2509,2509,7549,356,374,2,2,Mid,Mid
13390,13390,10,23,3944,5829,793,Iceland,2510,2510,7549,358,364,1,3,Def,Fw
13391,13391,23,8,5829,5515,793,Iceland,2510,2510,7549,364,365,3,1,Fw,Def
13392,13392,8,1,5515,5508,793,Iceland,2510,2510,7549,365,377,1,1,Def,Def
13393,13393,1,2,5508,5505,793,Iceland,2510,2510,7549,377,360,1,1,Def,Def
13394,13394,2,1,5505,5508,793,Iceland,2510,2510,7549,360,377,1,1,Def,Def
13395,13395,1,23,5508,5829,793,Iceland,2510,2510,7549,377,364,1,3,Def,Fw
13396,13396,5,2,5501,5505,793,Iceland,2510,2510,7549,359,360,1,1,Def,Def
13397,13397,1,0,5508,5498,793,Iceland,2510,2510,7549,377,362,1,0,Def,GK
13398,13398,0,21,5498,5514,793,Iceland,2510,2510,7549,362,375,0,3,GK,Fw
13399,13399,15,12,5462,3338,775,Nigeria,2511,2511,7549,370,366,2,2,Mid,Mid
13400,13400,12,2,3338,5467,775,Nigeria,2511,2511,7549,366,372,2,1,Mid,Def
13401,13401,2,3,5467,5455,775,Nigeria,2511,2511,7549,372,357,1,1,Def,Def
13402,13402,14,3,5466,5455,775,Nigeria,2511,2511,7549,367,357,2,1,Mid,Def
13403,13403,3,11,5455,3963,775,Nigeria,2511,2511,7549,357,374,1,2,Def,Mid
13404,13404,11,21,3963,5473,775,Nigeria,2511,2511,7549,374,368,2,3,Mid,Fw
13405,13405,21,13,5473,5475,775,Nigeria,2511,2511,7549,368,356,3,2,Fw,Mid
13406,13406,0,11,5498,5495,793,Iceland,2512,2512,7549,362,363,0,2,GK,Mid
13407,13407,13,3,5475,5455,775,Nigeria,2513,2513,7549,356,357,2,1,Mid,Def
13408,13408,3,12,5455,3338,775,Nigeria,2513,2513,7549,357,366,1,2,Def,Mid
13409,13409,23,10,5829,3944,793,Iceland,2514,2514,7549,364,358,3,1,Fw,Def
13410,13410,10,21,3944,5514,793,Iceland,2514,2514,7549,358,375,1,3,Def,Fw
13411,13411,11,12,3963,3338,775,Nigeria,2515,2515,7549,374,366,2,2,Mid,Mid
13412,13412,11,21,3963,5473,775,Nigeria,2515,2515,7549,374,368,2,3,Mid,Fw
13413,13413,21,12,5473,3338,775,Nigeria,2515,2515,7549,368,366,3,2,Fw,Mid
13414,13414,0,21,5498,5514,793,Iceland,2516,2516,7549,362,375,0,3,GK,Fw
13415,13415,4,12,5830,3338,775,Nigeria,2517,2517,7549,371,366,1,2,Def,Mid
13416,13416,12,11,3338,3963,775,Nigeria,2517,2517,7549,366,374,2,2,Mid,Mid
13417,13417,11,12,3963,3338,775,Nigeria,2517,2517,7549,374,366,2,2,Mid,Mid
13418,13418,12,13,3338,5475,775,Nigeria,2517,2517,7549,366,356,2,2,Mid,Mid
13419,13419,13,14,5475,5466,775,Nigeria,2517,2517,7549,356,367,2,2,Mid,Mid
13420,13420,14,4,5466,5830,775,Nigeria,2517,2517,7549,367,371,2,1,Mid,Def
13421,13421,4,13,5830,5475,775,Nigeria,2517,2517,7549,371,356,1,2,Def,Mid
13422,13422,14,13,5466,5475,775,Nigeria,2517,2517,7549,367,356,2,2,Mid,Mid
13423,13423,13,23,5475,3708,775,Nigeria,2517,2517,7549,356,373,2,3,Mid,Fw
13424,13424,2,11,5505,5495,793,Iceland,2518,2518,7549,360,363,1,2,Def,Mid
13425,13425,11,21,5495,5514,793,Iceland,2518,2518,7549,363,375,2,3,Mid,Fw
13426,13426,4,21,5830,5473,775,Nigeria,2519,2519,7549,371,368,1,3,Def,Fw
13427,13427,4,23,5511,5829,793,Iceland,2520,2520,7549,361,364,1,3,Def,Fw
13428,13428,1,10,5508,3944,793,Iceland,2520,2520,7549,377,358,1,1,Def,Def
13429,13429,12,21,3338,5473,775,Nigeria,2521,2521,7549,366,368,2,3,Mid,Fw
13430,13430,23,13,3708,5475,775,Nigeria,2521,2521,7549,373,356,3,2,Fw,Mid
13431,13431,13,2,5475,5467,775,Nigeria,2521,2521,7549,356,372,2,1,Mid,Def
13432,13432,2,3,5467,5455,775,Nigeria,2521,2521,7549,372,357,1,1,Def,Def
13433,13433,3,4,5455,5830,775,Nigeria,2521,2521,7549,357,371,1,1,Def,Def
13434,13434,4,15,5830,5462,775,Nigeria,2521,2521,7549,371,370,1,2,Def,Mid
13435,13435,15,14,5462,5466,775,Nigeria,2521,2521,7549,370,367,2,2,Mid,Mid
13436,13436,14,3,5466,5455,775,Nigeria,2521,2521,7549,367,357,2,1,Mid,Def
13437,13437,3,13,5455,5475,775,Nigeria,2521,2521,7549,357,356,1,2,Def,Mid
13438,13438,15,12,5462,3338,775,Nigeria,2521,2521,7549,370,366,2,2,Mid,Mid
13439,13439,23,11,3708,3963,775,Nigeria,2521,2521,7549,373,374,3,2,Fw,Mid
13440,13440,0,23,5498,5829,793,Iceland,2522,2522,7549,362,364,0,3,GK,Fw
13441,13441,23,21,5829,5514,793,Iceland,2522,2522,7549,364,375,3,3,Fw,Fw
13442,13442,21,11,5514,5495,793,Iceland,2522,2522,7549,375,363,3,2,Fw,Mid
13443,13443,11,21,5495,5514,793,Iceland,2522,2522,7549,363,375,2,3,Mid,Fw
13444,13444,10,21,3944,5514,793,Iceland,2522,2522,7549,358,375,1,3,Def,Fw
13445,13445,0,13,5454,5475,775,Nigeria,2523,2523,7549,369,356,0,2,GK,Mid
13446,13446,13,23,5475,3708,775,Nigeria,2523,2523,7549,356,373,2,3,Mid,Fw
13447,13447,2,8,5505,5515,793,Iceland,2524,2524,7549,360,365,1,1,Def,Def
13448,13448,13,11,5475,3963,775,Nigeria,2525,2525,7549,356,374,2,2,Mid,Mid
13449,13449,11,13,3963,5475,775,Nigeria,2525,2525,7549,374,356,2,2,Mid,Mid
13450,13450,21,15,5514,5509,793,Iceland,2526,2526,7549,375,376,3,2,Fw,Mid
13451,13451,21,10,5514,3944,793,Iceland,2526,2526,7549,375,358,3,1,Fw,Def
13452,13452,10,1,3944,5508,793,Iceland,2526,2526,7549,358,377,1,1,Def,Def
13453,13453,1,23,5508,5829,793,Iceland,2526,2526,7549,377,364,1,3,Def,Fw
13454,13454,10,23,3944,5829,793,Iceland,2526,2526,7549,358,364,1,3,Def,Fw
13455,13455,0,12,5454,3338,775,Nigeria,2527,2527,7549,369,366,0,2,GK,Mid
13456,13456,15,23,5509,5829,793,Iceland,2528,2528,7549,376,364,2,3,Mid,Fw
13457,13457,3,0,5455,5454,775,Nigeria,2529,2529,7549,357,369,1,0,Def,GK
13458,13458,21,15,5514,5509,793,Iceland,2530,2530,7549,375,376,3,2,Fw,Mid
13459,13459,15,2,5509,5505,793,Iceland,2530,2530,7549,376,360,2,1,Mid,Def
13460,13460,1,0,5508,5498,793,Iceland,2530,2530,7549,377,362,1,0,Def,GK
13461,13461,0,21,5498,5514,793,Iceland,2530,2530,7549,362,375,0,3,GK,Fw
13462,13462,12,11,3338,3963,775,Nigeria,2531,2531,7549,366,374,2,2,Mid,Mid
13463,13463,11,21,3963,5473,775,Nigeria,2531,2531,7549,374,368,2,3,Mid,Fw
13464,13464,0,5,5498,5501,793,Iceland,2532,2532,7549,362,359,0,1,GK,Def
13465,13465,5,23,5501,5829,793,Iceland,2532,2532,7549,359,364,1,3,Def,Fw
13466,13466,2,13,5467,5475,775,Nigeria,2533,2533,7549,372,356,1,2,Def,Mid
13467,13467,13,14,5475,5466,775,Nigeria,2533,2533,7549,356,367,2,2,Mid,Mid
13468,13468,14,11,5466,3963,775,Nigeria,2533,2533,7549,367,374,2,2,Mid,Mid
13469,13469,11,13,3963,5475,775,Nigeria,2533,2533,7549,374,356,2,2,Mid,Mid
13470,13470,12,11,3338,3963,775,Nigeria,2533,2533,7549,366,374,2,2,Mid,Mid
13471,13471,13,2,5475,5467,775,Nigeria,2533,2533,7549,356,372,2,1,Mid,Def
13472,13472,2,4,5467,5830,775,Nigeria,2533,2533,7549,372,371,1,1,Def,Def
13473,13473,4,15,5830,5832,775,Nigeria,2533,2533,7549,371,378,1,2,Def,Mid
13474,13474,15,3,5832,5455,775,Nigeria,2533,2533,7549,378,357,2,1,Mid,Def
13475,13475,3,13,5455,5475,775,Nigeria,2533,2533,7549,357,356,1,2,Def,Mid
13476,13476,2,8,5505,5515,793,Iceland,2534,2534,7549,360,365,1,1,Def,Def
13477,13477,8,23,5515,5829,793,Iceland,2534,2534,7549,365,364,1,3,Def,Fw
13478,13478,2,12,5467,3338,775,Nigeria,2535,2535,7549,372,366,1,2,Def,Mid
13479,13479,10,2,3944,5505,793,Iceland,2536,2536,7549,358,360,1,1,Def,Def
13480,13480,2,1,5505,5508,793,Iceland,2536,2536,7549,360,377,1,1,Def,Def
13481,13481,15,4,5832,5830,775,Nigeria,2537,2537,7549,378,371,2,1,Mid,Def
13482,13482,4,12,5830,3338,775,Nigeria,2537,2537,7549,371,366,1,2,Def,Mid
13483,13483,12,23,3338,3708,775,Nigeria,2537,2537,7549,366,373,2,3,Mid,Fw
13484,13484,5,8,5501,5515,793,Iceland,2538,2538,7549,359,365,1,1,Def,Def
13485,13485,8,10,5515,3944,793,Iceland,2538,2538,7549,365,358,1,1,Def,Def
13486,13486,10,1,3944,5508,793,Iceland,2538,2538,7549,358,377,1,1,Def,Def
13487,13487,1,10,5508,3944,793,Iceland,2538,2538,7549,377,358,1,1,Def,Def
13488,13488,10,2,3944,5505,793,Iceland,2538,2538,7549,358,360,1,1,Def,Def
13489,13489,2,11,5505,5495,793,Iceland,2538,2538,7549,360,363,1,2,Def,Mid
13490,13490,11,23,5495,5829,793,Iceland,2538,2538,7549,363,364,2,3,Mid,Fw
13491,13491,23,10,5829,3944,793,Iceland,2538,2538,7549,364,358,3,1,Fw,Def
13492,13492,10,2,3944,5505,793,Iceland,2538,2538,7549,358,360,1,1,Def,Def
13493,13493,21,23,5473,3708,775,Nigeria,2539,2539,7549,368,373,3,3,Fw,Fw
13494,13494,23,11,3708,3963,775,Nigeria,2539,2539,7549,373,374,3,2,Fw,Mid
13495,13495,11,21,3963,5473,775,Nigeria,2539,2539,7549,374,368,2,3,Mid,Fw
13496,13496,1,2,5508,5505,793,Iceland,2540,2540,7549,377,360,1,1,Def,Def
13497,13497,2,11,5505,5495,793,Iceland,2540,2540,7549,360,363,1,2,Def,Mid
13498,13498,1,21,5508,5514,793,Iceland,2540,2540,7549,377,375,1,3,Def,Fw
13499,13499,12,11,3338,3963,775,Nigeria,2541,2541,7549,366,374,2,2,Mid,Mid
13500,13500,23,12,3708,3338,775,Nigeria,2541,2541,7549,373,366,3,2,Fw,Mid
13501,13501,14,11,5466,3963,775,Nigeria,2541,2541,7549,367,374,2,2,Mid,Mid
13502,13502,5,23,5501,5829,793,Iceland,2542,2542,7549,359,364,1,3,Def,Fw
13503,13503,23,21,5829,5514,793,Iceland,2542,2542,7549,364,375,3,3,Fw,Fw
13504,13504,21,15,5514,5509,793,Iceland,2542,2542,7549,375,376,3,2,Fw,Mid
13505,13505,15,2,5509,5505,793,Iceland,2542,2542,7549,376,360,2,1,Mid,Def
13506,13506,2,1,5505,5508,793,Iceland,2542,2542,7549,360,377,1,1,Def,Def
13507,13507,1,11,5508,5495,793,Iceland,2542,2542,7549,377,363,1,2,Def,Mid
13508,13508,11,1,5495,5508,793,Iceland,2542,2542,7549,363,377,2,1,Mid,Def
13509,13509,1,10,5508,3944,793,Iceland,2542,2542,7549,377,358,1,1,Def,Def
13510,13510,2,11,5505,5495,793,Iceland,2542,2542,7549,360,363,1,2,Def,Mid
13511,13511,2,5,5505,5501,793,Iceland,2542,2542,7549,360,359,1,1,Def,Def
13512,13512,5,2,5501,5505,793,Iceland,2542,2542,7549,359,360,1,1,Def,Def
13513,13513,2,10,5505,3944,793,Iceland,2542,2542,7549,360,358,1,1,Def,Def
13514,13514,15,4,5832,5830,775,Nigeria,2543,2543,7549,378,371,2,1,Mid,Def
13515,13515,4,8,5511,5515,793,Iceland,2544,2544,7549,361,365,1,1,Def,Def
13516,13516,14,2,5466,5467,775,Nigeria,2545,2545,7549,367,372,2,1,Mid,Def
13517,13517,2,11,5467,3963,775,Nigeria,2545,2545,7549,372,374,1,2,Def,Mid
13518,13518,23,11,3708,3963,775,Nigeria,2545,2545,7549,373,374,3,2,Fw,Mid
13519,13519,11,2,3963,5467,775,Nigeria,2545,2545,7549,374,372,2,1,Mid,Def
13520,13520,2,3,5467,5455,775,Nigeria,2545,2545,7549,372,357,1,1,Def,Def
13521,13521,3,15,5455,5832,775,Nigeria,2545,2545,7549,357,378,1,2,Def,Mid
13522,13522,15,12,5832,3338,775,Nigeria,2545,2545,7549,378,366,2,2,Mid,Mid
13523,13523,12,13,3338,5475,775,Nigeria,2545,2545,7549,366,356,2,2,Mid,Mid
13524,13524,13,12,5475,3338,775,Nigeria,2545,2545,7549,356,366,2,2,Mid,Mid
13525,13525,13,15,5475,5832,775,Nigeria,2545,2545,7549,356,378,2,2,Mid,Mid
13526,13526,15,12,5832,3338,775,Nigeria,2545,2545,7549,378,366,2,2,Mid,Mid
13527,13527,14,23,5466,3708,775,Nigeria,2545,2545,7549,367,373,2,3,Mid,Fw
13528,13528,14,15,5466,5832,775,Nigeria,2545,2545,7549,367,378,2,2,Mid,Mid
13529,13529,4,13,5830,5475,775,Nigeria,2545,2545,7549,371,356,1,2,Def,Mid
