,gid,plaid,posid,teamid,teamname,period,newpos,newposname,8pos,8posname
2409,2409,3193,16,780,Portugal,156,2,Mid,4,RSM
2410,2410,4367,21,780,Portugal,156,3,Fw,7,FW
2411,2411,5207,23,780,Portugal,156,3,Fw,7,FW
2412,2412,3168,12,780,Portugal,156,2,Mid,5,CM
2413,2413,5209,5,780,Portugal,156,1,Def,3,LSB
2414,2414,5204,15,780,Portugal,156,2,Mid,6,LSM
2415,2415,5202,1,772,Spain,157,1,Def,1,RSB
2416,2416,5213,2,772,Spain,157,1,Def,2,CB
2417,2417,5201,4,772,Spain,157,1,Def,2,CB
2418,2418,5211,5,772,Spain,157,1,Def,3,LSB
2419,2419,5203,9,772,Spain,157,1,Def,5,CM
2420,2420,4926,20,772,Spain,157,2,Mid,6,LSM
2421,2421,3064,16,772,Spain,157,2,Mid,4,RSM
2422,2422,5216,14,772,Spain,157,2,Mid,5,CM
2423,2423,5199,12,772,Spain,157,2,Mid,5,CM
2424,2424,5198,22,772,Spain,157,3,Fw,7,FW
2425,2425,3168,12,780,Portugal,157,2,Mid,5,CM
2426,2426,5209,5,780,Portugal,157,1,Def,3,LSB
2427,2427,5204,15,780,Portugal,157,2,Mid,6,LSM
2428,2428,5207,23,780,Portugal,157,3,Fw,7,FW
2429,2429,4367,21,780,Portugal,157,3,Fw,7,FW
2430,2430,5201,4,772,Spain,158,1,Def,2,CB
2431,2431,4926,20,772,Spain,158,2,Mid,6,LSM
2432,2432,5199,12,772,Spain,158,2,Mid,5,CM
2433,2433,5213,2,772,Spain,158,1,Def,2,CB
2434,2434,5216,14,772,Spain,158,2,Mid,5,CM
2435,2435,3064,16,772,Spain,158,2,Mid,4,RSM
2436,2436,5202,1,772,Spain,158,1,Def,1,RSB
2437,2437,5203,9,772,Spain,158,1,Def,5,CM
2438,2438,5198,22,772,Spain,158,3,Fw,7,FW
2439,2439,5211,5,772,Spain,158,1,Def,3,LSB
2440,2440,5201,4,772,Spain,159,1,Def,2,CB
2441,2441,5211,5,772,Spain,159,1,Def,3,LSB
2442,2442,3333,0,772,Spain,159,0,GK,0,GK
2443,2443,5202,1,772,Spain,159,1,Def,1,RSB
2444,2444,5199,12,772,Spain,159,2,Mid,5,CM
2445,2445,5198,22,772,Spain,159,3,Fw,7,FW
2446,2446,3960,4,780,Portugal,159,1,Def,2,CB
2447,2447,5209,5,780,Portugal,159,1,Def,3,LSB
2448,2448,5205,0,780,Portugal,159,0,GK,0,GK
2449,2449,20016,2,780,Portugal,159,1,Def,2,CB
2450,2450,5214,14,780,Portugal,159,2,Mid,5,CM
2451,2451,3168,12,780,Portugal,159,2,Mid,5,CM
2452,2452,5207,23,780,Portugal,159,3,Fw,7,FW
2453,2453,5204,15,780,Portugal,159,2,Mid,6,LSM
2454,2454,3329,1,780,Portugal,159,1,Def,1,RSB
2455,2455,3193,16,780,Portugal,159,2,Mid,4,RSM
2456,2456,5203,9,772,Spain,159,1,Def,5,CM
2457,2457,4926,20,772,Spain,159,2,Mid,6,LSM
2458,2458,3960,4,780,Portugal,160,1,Def,2,CB
2459,2459,5205,0,780,Portugal,160,0,GK,0,GK
2460,2460,20016,2,780,Portugal,160,1,Def,2,CB
2461,2461,3168,12,780,Portugal,160,2,Mid,5,CM
2462,2462,5207,23,780,Portugal,160,3,Fw,7,FW
2463,2463,5214,14,780,Portugal,160,2,Mid,5,CM
2464,2464,3193,16,780,Portugal,160,2,Mid,4,RSM
2465,2465,5209,5,780,Portugal,160,1,Def,3,LSB
2466,2466,3329,1,780,Portugal,160,1,Def,1,RSB
2467,2467,5203,9,772,Spain,160,1,Def,5,CM
2468,2468,4926,20,772,Spain,160,2,Mid,6,LSM
2469,2469,3064,16,772,Spain,160,2,Mid,4,RSM
2470,2470,5199,12,772,Spain,160,2,Mid,5,CM
2471,2471,5202,1,772,Spain,160,1,Def,1,RSB
2472,2472,5213,2,772,Spain,160,1,Def,2,CB
2473,2473,5201,4,772,Spain,160,1,Def,2,CB
2474,2474,5208,14,772,Spain,160,2,Mid,5,CM
2475,2475,4272,15,780,Portugal,160,2,Mid,6,LSM
2476,2476,4367,21,780,Portugal,160,3,Fw,7,FW
2477,2477,5215,16,780,Portugal,160,2,Mid,4,RSM
2478,2478,5201,4,772,Spain,161,1,Def,2,CB
2479,2479,5213,2,772,Spain,161,1,Def,2,CB
2480,2480,3064,16,772,Spain,161,2,Mid,4,RSM
2481,2481,5208,14,772,Spain,161,2,Mid,5,CM
2482,2482,4926,20,772,Spain,161,2,Mid,6,LSM
2483,2483,5211,5,772,Spain,161,1,Def,3,LSB
2484,2484,5203,9,772,Spain,161,1,Def,5,CM
2485,2485,5202,1,772,Spain,161,1,Def,1,RSB
2486,2486,5199,12,772,Spain,161,2,Mid,5,CM
2487,2487,5198,22,772,Spain,161,3,Fw,7,FW
2488,2488,3168,12,780,Portugal,161,2,Mid,5,CM
2489,2489,3960,4,780,Portugal,161,1,Def,2,CB
2490,2490,5214,14,780,Portugal,161,2,Mid,5,CM
2491,2491,5209,5,780,Portugal,161,1,Def,3,LSB
2492,2492,4367,21,780,Portugal,161,3,Fw,7,FW
2493,2493,20016,2,780,Portugal,161,1,Def,2,CB
2494,2494,5207,23,780,Portugal,161,3,Fw,7,FW
2495,2495,4272,15,780,Portugal,161,2,Mid,6,LSM
2496,2496,5199,12,772,Spain,162,2,Mid,5,CM
2497,2497,5203,9,772,Spain,162,1,Def,5,CM
2498,2498,5198,22,772,Spain,162,3,Fw,7,FW
2499,2499,5208,14,772,Spain,162,2,Mid,5,CM
2500,2500,4926,20,772,Spain,162,2,Mid,6,LSM
2501,2501,5211,5,772,Spain,162,1,Def,3,LSB
2502,2502,5201,4,772,Spain,162,1,Def,2,CB
2503,2503,5202,1,772,Spain,162,1,Def,1,RSB
2504,2504,5213,2,772,Spain,162,1,Def,2,CB
2505,2505,3064,16,772,Spain,162,2,Mid,4,RSM
2506,2506,20016,2,780,Portugal,162,1,Def,2,CB
2507,2507,3168,12,780,Portugal,162,2,Mid,5,CM
2508,2508,5214,14,780,Portugal,162,2,Mid,5,CM
2509,2509,3960,4,780,Portugal,162,1,Def,2,CB
2510,2510,5207,23,780,Portugal,162,3,Fw,7,FW
2511,2511,3329,1,780,Portugal,162,1,Def,1,RSB
2512,2512,5215,16,780,Portugal,162,2,Mid,4,RSM
2513,2513,4272,15,780,Portugal,162,2,Mid,6,LSM
2514,2514,5209,5,780,Portugal,162,1,Def,3,LSB
2515,2515,4367,21,780,Portugal,162,3,Fw,7,FW
2516,2516,3960,4,780,Portugal,163,1,Def,2,CB
2517,2517,3168,12,780,Portugal,163,2,Mid,5,CM
2518,2518,5209,5,780,Portugal,163,1,Def,3,LSB
2519,2519,20016,2,780,Portugal,163,1,Def,2,CB
2520,2520,3329,1,780,Portugal,163,1,Def,1,RSB
2521,2521,5207,23,780,Portugal,163,3,Fw,7,FW
2522,2522,5211,5,772,Spain,163,1,Def,3,LSB
2523,2523,5217,22,772,Spain,163,3,Fw,7,FW
2524,2524,5208,14,772,Spain,163,2,Mid,5,CM
2525,2525,5203,9,772,Spain,163,1,Def,5,CM
2526,2526,5201,4,772,Spain,163,1,Def,2,CB
2527,2527,5213,2,772,Spain,163,1,Def,2,CB
2528,2528,5202,1,772,Spain,163,1,Def,1,RSB
2529,2529,3064,16,772,Spain,163,2,Mid,4,RSM
2530,2530,4926,20,772,Spain,163,2,Mid,6,LSM
2531,2531,5199,12,772,Spain,163,2,Mid,5,CM
2532,2532,3960,4,780,Portugal,164,1,Def,2,CB
2533,2533,5209,5,780,Portugal,164,1,Def,3,LSB
2534,2534,5218,21,780,Portugal,164,3,Fw,7,FW
2535,2535,4272,15,780,Portugal,164,2,Mid,6,LSM
2536,2536,5215,16,780,Portugal,164,2,Mid,4,RSM
2537,2537,3168,12,780,Portugal,164,2,Mid,5,CM
2538,2538,3329,1,780,Portugal,164,1,Def,1,RSB
2539,2539,5205,0,780,Portugal,164,0,GK,0,GK
2540,2540,5207,23,780,Portugal,164,3,Fw,7,FW
2541,2541,5203,9,772,Spain,164,1,Def,5,CM
2542,2542,5213,2,772,Spain,164,1,Def,2,CB
2543,2543,5208,14,772,Spain,164,2,Mid,5,CM
2544,2544,3333,0,772,Spain,164,0,GK,0,GK
2545,2545,5201,4,772,Spain,164,1,Def,2,CB
2546,2546,5200,16,772,Spain,164,2,Mid,4,RSM
2547,2547,5202,1,772,Spain,164,1,Def,1,RSB
2548,2548,5211,5,772,Spain,164,1,Def,3,LSB
2549,2549,5199,12,772,Spain,164,2,Mid,5,CM
2550,2550,4926,20,772,Spain,164,2,Mid,6,LSM
2551,2551,5217,22,772,Spain,164,3,Fw,7,FW
2552,2552,3202,22,781,Brazil,165,3,Fw,7,FW
2553,2553,5539,9,781,Brazil,165,1,Def,5,CM
2554,2554,5542,12,781,Brazil,165,2,Mid,5,CM
2555,2555,5551,4,781,Brazil,165,1,Def,2,CB
2556,2556,3501,14,781,Brazil,165,2,Mid,5,CM
2557,2557,5552,5,781,Brazil,165,1,Def,3,LSB
2558,2558,4320,20,781,Brazil,165,2,Mid,6,LSM
2559,2559,5547,0,781,Brazil,165,0,GK,0,GK
2560,2560,3295,2,781,Brazil,165,1,Def,2,CB
2561,2561,3501,14,781,Brazil,166,2,Mid,5,CM
2562,2562,5542,12,781,Brazil,166,2,Mid,5,CM
2563,2563,5539,9,781,Brazil,166,1,Def,5,CM
2564,2564,5551,4,781,Brazil,166,1,Def,2,CB
2565,2565,5552,5,781,Brazil,166,1,Def,3,LSB
2566,2566,4320,20,781,Brazil,166,2,Mid,6,LSM
2567,2567,5596,5,786,Serbia,166,1,Def,3,LSB
2568,2568,5603,2,786,Serbia,166,1,Def,2,CB
2569,2569,3381,10,786,Serbia,166,1,Def,6,LSM
2570,2570,6321,4,786,Serbia,166,1,Def,2,CB
2571,2571,5589,8,786,Serbia,166,1,Def,4,RSM
2572,2572,4269,22,786,Serbia,166,3,Fw,7,FW
2573,2573,5587,18,786,Serbia,166,2,Mid,5,CM
2574,2574,3831,16,786,Serbia,166,2,Mid,4,RSM
2575,2575,5588,1,786,Serbia,166,1,Def,1,RSB
2576,2576,5591,20,786,Serbia,166,2,Mid,6,LSM
2577,2577,4320,20,781,Brazil,167,2,Mid,6,LSM
2578,2578,3501,14,781,Brazil,167,2,Mid,5,CM
2579,2579,5542,12,781,Brazil,167,2,Mid,5,CM
2580,2580,5539,9,781,Brazil,167,1,Def,5,CM
2581,2581,5551,4,781,Brazil,167,1,Def,2,CB
2582,2582,5838,1,781,Brazil,167,1,Def,1,RSB
2583,2583,3472,16,781,Brazil,167,2,Mid,4,RSM
2584,2584,6320,5,781,Brazil,167,1,Def,3,LSB
2585,2585,3295,2,781,Brazil,167,1,Def,2,CB
2586,2586,3202,22,781,Brazil,167,3,Fw,7,FW
2587,2587,5587,18,786,Serbia,168,2,Mid,5,CM
2588,2588,4269,22,786,Serbia,168,3,Fw,7,FW
2589,2589,5589,8,786,Serbia,168,1,Def,4,RSM
2590,2590,5596,5,786,Serbia,168,1,Def,3,LSB
2591,2591,5591,20,786,Serbia,168,2,Mid,6,LSM
2592,2592,5601,0,786,Serbia,168,0,GK,0,GK
2593,2593,5588,1,786,Serbia,168,1,Def,1,RSB
2594,2594,3831,16,786,Serbia,168,2,Mid,4,RSM
2595,2595,3381,10,786,Serbia,168,1,Def,6,LSM
2596,2596,6321,4,786,Serbia,168,1,Def,2,CB
2597,2597,5603,2,786,Serbia,168,1,Def,2,CB
2598,2598,5551,4,781,Brazil,168,1,Def,2,CB
2599,2599,4320,20,781,Brazil,168,2,Mid,6,LSM
2600,2600,6320,5,781,Brazil,168,1,Def,3,LSB
2601,2601,3501,14,781,Brazil,168,2,Mid,5,CM
2602,2602,5542,12,781,Brazil,168,2,Mid,5,CM
2603,2603,3295,2,781,Brazil,168,1,Def,2,CB
2604,2604,3202,22,781,Brazil,168,3,Fw,7,FW
2605,2605,5587,18,786,Serbia,169,2,Mid,5,CM
2606,2606,5591,20,786,Serbia,169,2,Mid,6,LSM
2607,2607,5588,1,786,Serbia,169,1,Def,1,RSB
2608,2608,3381,10,786,Serbia,169,1,Def,6,LSM
2609,2609,4269,22,786,Serbia,169,3,Fw,7,FW
2610,2610,6321,4,786,Serbia,169,1,Def,2,CB
2611,2611,5596,5,786,Serbia,169,1,Def,3,LSB
2612,2612,5601,0,786,Serbia,169,0,GK,0,GK
2613,2613,5603,2,786,Serbia,169,1,Def,2,CB
2614,2614,5589,8,786,Serbia,169,1,Def,4,RSM
2615,2615,3831,16,786,Serbia,169,2,Mid,4,RSM
2616,2616,3202,22,781,Brazil,169,3,Fw,7,FW
2617,2617,3501,14,781,Brazil,169,2,Mid,5,CM
2618,2618,5542,12,781,Brazil,169,2,Mid,5,CM
2619,2619,5539,9,781,Brazil,169,1,Def,5,CM
2620,2620,3472,16,781,Brazil,169,2,Mid,4,RSM
2621,2621,4320,20,781,Brazil,169,2,Mid,6,LSM
2622,2622,6320,5,781,Brazil,169,1,Def,3,LSB
2623,2623,5838,1,781,Brazil,169,1,Def,1,RSB
2624,2624,5551,4,781,Brazil,170,1,Def,2,CB
2625,2625,5547,0,781,Brazil,170,0,GK,0,GK
2626,2626,5838,1,781,Brazil,170,1,Def,1,RSB
2627,2627,6320,5,781,Brazil,170,1,Def,3,LSB
2628,2628,4320,20,781,Brazil,170,2,Mid,6,LSM
2629,2629,3202,22,781,Brazil,170,3,Fw,7,FW
2630,2630,3501,14,781,Brazil,170,2,Mid,5,CM
2631,2631,3295,2,781,Brazil,170,1,Def,2,CB
2632,2632,5539,9,781,Brazil,170,1,Def,5,CM
2633,2633,5542,12,781,Brazil,171,2,Mid,5,CM
2634,2634,3295,2,781,Brazil,171,1,Def,2,CB
2635,2635,5838,1,781,Brazil,171,1,Def,1,RSB
2636,2636,3472,16,781,Brazil,171,2,Mid,4,RSM
2637,2637,5539,9,781,Brazil,171,1,Def,5,CM
2638,2638,3381,10,786,Serbia,171,1,Def,6,LSM
2639,2639,4269,22,786,Serbia,171,3,Fw,7,FW
2640,2640,5591,20,786,Serbia,171,2,Mid,6,LSM
2641,2641,5596,5,786,Serbia,171,1,Def,3,LSB
2642,2642,3831,16,786,Serbia,171,2,Mid,4,RSM
2643,2643,5588,1,786,Serbia,171,1,Def,1,RSB
2644,2644,5601,0,786,Serbia,171,0,GK,0,GK
2645,2645,5587,18,786,Serbia,171,2,Mid,5,CM
2646,2646,5603,2,786,Serbia,171,1,Def,2,CB
2647,2647,5589,8,786,Serbia,171,1,Def,4,RSM
2648,2648,3501,14,781,Brazil,172,2,Mid,5,CM
2649,2649,4320,20,781,Brazil,172,2,Mid,6,LSM
2650,2650,6320,5,781,Brazil,172,1,Def,3,LSB
2651,2651,5838,1,781,Brazil,172,1,Def,1,RSB
2652,2652,5542,12,781,Brazil,172,2,Mid,5,CM
2653,2653,3472,16,781,Brazil,172,2,Mid,4,RSM
2654,2654,3381,10,786,Serbia,172,1,Def,6,LSM
2655,2655,5591,20,786,Serbia,172,2,Mid,6,LSM
2656,2656,5603,2,786,Serbia,172,1,Def,2,CB
2657,2657,5589,8,786,Serbia,172,1,Def,4,RSM
2658,2658,5587,18,786,Serbia,172,2,Mid,5,CM
2659,2659,5596,5,786,Serbia,172,1,Def,3,LSB
2660,2660,4269,22,786,Serbia,172,3,Fw,7,FW
2661,2661,6321,4,786,Serbia,172,1,Def,2,CB
2662,2662,5588,1,786,Serbia,172,1,Def,1,RSB
2663,2663,3831,16,786,Serbia,172,2,Mid,4,RSM
2664,2664,5542,12,781,Brazil,173,2,Mid,5,CM
2665,2665,3295,2,781,Brazil,173,1,Def,2,CB
2666,2666,5838,1,781,Brazil,173,1,Def,1,RSB
2667,2667,3472,16,781,Brazil,173,2,Mid,4,RSM
2668,2668,5539,9,781,Brazil,173,1,Def,5,CM
2669,2669,6320,5,781,Brazil,173,1,Def,3,LSB
2670,2670,4320,20,781,Brazil,173,2,Mid,6,LSM
2671,2671,3501,14,781,Brazil,173,2,Mid,5,CM
2672,2672,6321,4,786,Serbia,173,1,Def,2,CB
2673,2673,3381,10,786,Serbia,173,1,Def,6,LSM
2674,2674,5596,5,786,Serbia,173,1,Def,3,LSB
2675,2675,4269,22,786,Serbia,173,3,Fw,7,FW
2676,2676,5587,18,786,Serbia,173,2,Mid,5,CM
2677,2677,3381,10,786,Serbia,174,1,Def,6,LSM
2678,2678,5596,5,786,Serbia,174,1,Def,3,LSB
2679,2679,6321,4,786,Serbia,174,1,Def,2,CB
2680,2680,5603,2,786,Serbia,174,1,Def,2,CB
2681,2681,3831,16,786,Serbia,174,2,Mid,4,RSM
2682,2682,5588,1,786,Serbia,174,1,Def,1,RSB
2683,2683,5539,9,781,Brazil,174,1,Def,5,CM
2684,2684,5838,1,781,Brazil,174,1,Def,1,RSB
2685,2685,4320,20,781,Brazil,174,2,Mid,6,LSM
2686,2686,6320,5,781,Brazil,174,1,Def,3,LSB
2687,2687,4269,22,786,Serbia,174,3,Fw,7,FW
2688,2688,5587,18,786,Serbia,174,2,Mid,5,CM
2689,2689,5589,8,786,Serbia,174,1,Def,4,RSM
2690,2690,5601,0,786,Serbia,174,0,GK,0,GK
2691,2691,4269,22,786,Serbia,175,3,Fw,7,FW
2692,2692,6321,4,786,Serbia,175,1,Def,2,CB
2693,2693,5596,5,786,Serbia,175,1,Def,3,LSB
2694,2694,5589,8,786,Serbia,175,1,Def,4,RSM
2695,2695,5588,1,786,Serbia,175,1,Def,1,RSB
2696,2696,3831,16,786,Serbia,175,2,Mid,4,RSM
2697,2697,3381,10,786,Serbia,175,1,Def,6,LSM
2698,2698,5603,2,786,Serbia,175,1,Def,2,CB
2699,2699,5601,0,786,Serbia,175,0,GK,0,GK
2700,2700,5587,18,786,Serbia,175,2,Mid,5,CM
2701,2701,5591,20,786,Serbia,175,2,Mid,6,LSM
2702,2702,3501,14,781,Brazil,176,2,Mid,5,CM
2703,2703,3472,16,781,Brazil,176,2,Mid,4,RSM
2704,2704,5542,12,781,Brazil,176,2,Mid,5,CM
2705,2705,5838,1,781,Brazil,176,1,Def,1,RSB
2706,2706,5539,9,781,Brazil,176,1,Def,5,CM
2707,2707,4320,20,781,Brazil,176,2,Mid,6,LSM
2708,2708,6320,5,781,Brazil,176,1,Def,3,LSB
2709,2709,3295,2,781,Brazil,176,1,Def,2,CB
2710,2710,5551,4,781,Brazil,176,1,Def,2,CB
2711,2711,3202,22,781,Brazil,176,3,Fw,7,FW
2712,2712,6320,5,781,Brazil,177,1,Def,3,LSB
2713,2713,4320,20,781,Brazil,177,2,Mid,6,LSM
2714,2714,3295,2,781,Brazil,177,1,Def,2,CB
2715,2715,5838,1,781,Brazil,177,1,Def,1,RSB
2716,2716,5542,12,781,Brazil,177,2,Mid,5,CM
2717,2717,3472,16,781,Brazil,177,2,Mid,4,RSM
2718,2718,5603,2,786,Serbia,177,1,Def,2,CB
2719,2719,5589,8,786,Serbia,177,1,Def,4,RSM
2720,2720,6321,4,786,Serbia,177,1,Def,2,CB
2721,2721,5601,0,786,Serbia,177,0,GK,0,GK
2722,2722,4269,22,786,Serbia,177,3,Fw,7,FW
2723,2723,5587,18,786,Serbia,177,2,Mid,5,CM
2724,2724,5596,5,786,Serbia,177,1,Def,3,LSB
2725,2725,5591,20,786,Serbia,177,2,Mid,6,LSM
2726,2726,3501,14,781,Brazil,178,2,Mid,5,CM
2727,2727,3472,16,781,Brazil,178,2,Mid,4,RSM
2728,2728,4320,20,781,Brazil,178,2,Mid,6,LSM
2729,2729,3295,2,781,Brazil,178,1,Def,2,CB
2730,2730,5539,9,781,Brazil,178,1,Def,5,CM
2731,2731,3831,16,786,Serbia,178,2,Mid,4,RSM
2732,2732,5591,20,786,Serbia,178,2,Mid,6,LSM
2733,2733,5587,18,786,Serbia,178,2,Mid,5,CM
2734,2734,6321,4,786,Serbia,178,1,Def,2,CB
2735,2735,5603,2,786,Serbia,178,1,Def,2,CB
2736,2736,5589,8,786,Serbia,178,1,Def,4,RSM
2737,2737,3381,10,786,Serbia,178,1,Def,6,LSM
2738,2738,5588,1,786,Serbia,178,1,Def,1,RSB
2739,2739,4269,22,786,Serbia,178,3,Fw,7,FW
2740,2740,5547,0,781,Brazil,178,0,GK,0,GK
2741,2741,5551,4,781,Brazil,178,1,Def,2,CB
2742,2742,6320,5,781,Brazil,178,1,Def,3,LSB
2743,2743,5589,8,786,Serbia,179,1,Def,4,RSM
2744,2744,3381,10,786,Serbia,179,1,Def,6,LSM
2745,2745,5603,2,786,Serbia,179,1,Def,2,CB
2746,2746,3831,16,786,Serbia,179,2,Mid,4,RSM
2747,2747,5588,1,786,Serbia,179,1,Def,1,RSB
2748,2748,4269,22,786,Serbia,179,3,Fw,7,FW
2749,2749,6321,4,786,Serbia,179,1,Def,2,CB
2750,2750,5596,5,786,Serbia,179,1,Def,3,LSB
2751,2751,5591,20,786,Serbia,179,2,Mid,6,LSM
2752,2752,5587,18,786,Serbia,179,2,Mid,5,CM
2753,2753,5838,1,781,Brazil,180,1,Def,1,RSB
2754,2754,6320,5,781,Brazil,180,1,Def,3,LSB
2755,2755,4320,20,781,Brazil,180,2,Mid,6,LSM
2756,2756,3501,14,781,Brazil,180,2,Mid,5,CM
2757,2757,5587,18,786,Serbia,180,2,Mid,5,CM
2758,2758,5588,1,786,Serbia,180,1,Def,1,RSB
2759,2759,4269,22,786,Serbia,180,3,Fw,7,FW
2760,2760,5589,8,786,Serbia,180,1,Def,4,RSM
2761,2761,3295,2,781,Brazil,180,1,Def,2,CB
2762,2762,3472,16,781,Brazil,180,2,Mid,4,RSM
2763,2763,3054,12,781,Brazil,180,2,Mid,5,CM
2764,2764,3202,22,781,Brazil,180,3,Fw,7,FW
2765,2765,5603,2,786,Serbia,181,1,Def,2,CB
2766,2766,6321,4,786,Serbia,181,1,Def,2,CB
2767,2767,5591,20,786,Serbia,181,2,Mid,6,LSM
2768,2768,5589,8,786,Serbia,181,1,Def,4,RSM
2769,2769,5596,5,786,Serbia,181,1,Def,3,LSB
2770,2770,3831,16,786,Serbia,181,2,Mid,4,RSM
2771,2771,4269,22,786,Serbia,181,3,Fw,7,FW
2772,2772,4320,20,781,Brazil,181,2,Mid,6,LSM
2773,2773,6320,5,781,Brazil,181,1,Def,3,LSB
2774,2774,3501,14,781,Brazil,181,2,Mid,5,CM
2775,2775,3472,16,781,Brazil,181,2,Mid,4,RSM
2776,2776,3202,22,781,Brazil,181,3,Fw,7,FW
2777,2777,5838,1,781,Brazil,181,1,Def,1,RSB
2778,2778,5539,9,781,Brazil,181,1,Def,5,CM
2779,2779,3054,12,781,Brazil,181,2,Mid,5,CM
2780,2780,3295,2,781,Brazil,182,1,Def,2,CB
2781,2781,6320,5,781,Brazil,182,1,Def,3,LSB
2782,2782,3202,22,781,Brazil,182,3,Fw,7,FW
2783,2783,3472,16,781,Brazil,182,2,Mid,4,RSM
2784,2784,3054,12,781,Brazil,182,2,Mid,5,CM
2785,2785,4320,20,781,Brazil,182,2,Mid,6,LSM
2786,2786,3501,14,781,Brazil,182,2,Mid,5,CM
2787,2787,5539,9,781,Brazil,182,1,Def,5,CM
2788,2788,5838,1,781,Brazil,182,1,Def,1,RSB
2789,2789,5551,4,781,Brazil,182,1,Def,2,CB
2790,2790,6321,4,786,Serbia,182,1,Def,2,CB
2791,2791,5603,2,786,Serbia,182,1,Def,2,CB
2792,2792,5589,8,786,Serbia,182,1,Def,4,RSM
2793,2793,3831,16,786,Serbia,182,2,Mid,4,RSM
2794,2794,6318,18,786,Serbia,182,2,Mid,5,CM
2795,2795,5588,1,786,Serbia,182,1,Def,1,RSB
2796,2796,3381,10,786,Serbia,183,1,Def,6,LSM
2797,2797,6321,4,786,Serbia,183,1,Def,2,CB
2798,2798,5603,2,786,Serbia,183,1,Def,2,CB
2799,2799,5588,1,786,Serbia,183,1,Def,1,RSB
2800,2800,5589,8,786,Serbia,183,1,Def,4,RSM
2801,2801,5596,5,786,Serbia,183,1,Def,3,LSB
2802,2802,5833,20,786,Serbia,183,2,Mid,6,LSM
2803,2803,4269,22,786,Serbia,183,3,Fw,7,FW
2804,2804,6318,18,786,Serbia,183,2,Mid,5,CM
2805,2805,3831,18,786,Serbia,183,2,Mid,5,CM
2806,2806,3054,12,781,Brazil,183,2,Mid,5,CM
2807,2807,3472,16,781,Brazil,183,2,Mid,4,RSM
2808,2808,5553,14,781,Brazil,183,2,Mid,5,CM
2809,2809,5539,9,781,Brazil,183,1,Def,5,CM
2810,2810,4320,20,781,Brazil,183,2,Mid,6,LSM
2811,2811,6320,5,781,Brazil,183,1,Def,3,LSB
2812,2812,5551,4,781,Brazil,183,1,Def,2,CB
2813,2813,5838,1,781,Brazil,183,1,Def,1,RSB
2814,2814,3831,18,786,Serbia,184,2,Mid,5,CM
2815,2815,5833,20,786,Serbia,184,2,Mid,6,LSM
2816,2816,3381,10,786,Serbia,184,1,Def,6,LSM
2817,2817,6318,16,786,Serbia,184,2,Mid,4,RSM
2818,2818,4269,22,786,Serbia,184,3,Fw,7,FW
2819,2819,6321,4,786,Serbia,184,1,Def,2,CB
2820,2820,5596,5,786,Serbia,184,1,Def,3,LSB
2821,2821,5589,8,786,Serbia,184,1,Def,4,RSM
2822,2822,5588,1,786,Serbia,184,1,Def,1,RSB
2823,2823,6319,22,786,Serbia,184,3,Fw,7,FW
2824,2824,5603,2,786,Serbia,184,1,Def,2,CB
2825,2825,3186,20,770,Germany,184,2,Mid,6,LSM
2826,2826,5574,10,770,Germany,184,1,Def,6,LSM
2827,2827,6040,5,770,Germany,184,1,Def,3,LSB
2828,2828,3167,4,770,Germany,184,1,Def,2,CB
2829,2829,5578,2,770,Germany,184,1,Def,2,CB
2830,2830,5579,1,770,Germany,184,1,Def,1,RSB
2831,2831,6039,8,770,Germany,184,1,Def,4,RSM
2832,2832,5559,18,770,Germany,184,2,Mid,5,CM
2833,2833,5562,16,770,Germany,184,2,Mid,4,RSM
2834,2834,5557,22,770,Germany,184,3,Fw,7,FW
2835,2835,5579,1,770,Germany,185,1,Def,1,RSB
2836,2836,5574,10,770,Germany,185,1,Def,6,LSM
2837,2837,3167,4,770,Germany,185,1,Def,2,CB
2838,2838,5570,0,770,Germany,185,0,GK,0,GK
2839,2839,5578,2,770,Germany,185,1,Def,2,CB
2840,2840,5559,18,770,Germany,185,2,Mid,5,CM
2841,2841,6040,5,770,Germany,185,1,Def,3,LSB
2842,2842,5562,16,770,Germany,185,2,Mid,4,RSM
2843,2843,3186,20,770,Germany,185,2,Mid,6,LSM
2844,2844,6039,8,770,Germany,185,1,Def,4,RSM
2845,2845,5557,22,770,Germany,185,3,Fw,7,FW
2846,2846,5574,10,770,Germany,186,1,Def,6,LSM
2847,2847,6039,8,770,Germany,186,1,Def,4,RSM
2848,2848,5557,22,770,Germany,186,3,Fw,7,FW
2849,2849,5579,1,770,Germany,186,1,Def,1,RSB
2850,2850,5559,18,770,Germany,186,2,Mid,5,CM
2851,2851,3186,20,770,Germany,186,2,Mid,6,LSM
2852,2852,5570,0,770,Germany,186,0,GK,0,GK
2853,2853,5578,2,770,Germany,186,1,Def,2,CB
2854,2854,3167,4,770,Germany,186,1,Def,2,CB
2855,2855,5562,16,770,Germany,186,2,Mid,4,RSM
2856,2856,6040,5,770,Germany,186,1,Def,3,LSB
2857,2857,3186,20,770,Germany,187,2,Mid,6,LSM
2858,2858,6040,5,770,Germany,187,1,Def,3,LSB
2859,2859,3167,4,770,Germany,187,1,Def,2,CB
2860,2860,5574,10,770,Germany,187,1,Def,6,LSM
2861,2861,5559,18,770,Germany,187,2,Mid,5,CM
2862,2862,5579,1,770,Germany,187,1,Def,1,RSB
2863,2863,5578,2,770,Germany,187,1,Def,2,CB
