,gid,plaid,posid,teamid,teamname,period,newpos,newposname,8pos,8posname
1121,1121,3960,4,780,Portugal,67,1,Def,2,CB
1122,1122,5199,12,772,Spain,68,2,Mid,5,CM
1123,1123,5203,9,772,Spain,68,1,Def,5,CM
1124,1124,5198,22,772,Spain,68,3,Fw,7,FW
1125,1125,5208,14,772,Spain,68,2,Mid,5,CM
1126,1126,4926,20,772,Spain,68,2,Mid,6,LSM
1127,1127,5211,5,772,Spain,68,1,Def,3,LSB
1128,1128,5201,4,772,Spain,68,1,Def,2,CB
1129,1129,5202,1,772,Spain,68,1,Def,1,RSB
1130,1130,5213,2,772,Spain,68,1,Def,2,CB
1131,1131,3064,16,772,Spain,68,2,Mid,4,RSM
1132,1132,3329,1,780,Portugal,68,1,Def,1,RSB
1133,1133,5209,5,780,Portugal,68,1,Def,3,LSB
1134,1134,4367,21,780,Portugal,68,3,Fw,7,FW
1135,1135,5207,23,780,Portugal,68,3,Fw,7,FW
1136,1136,3960,4,780,Portugal,68,1,Def,2,CB
1137,1137,5214,14,780,Portugal,68,2,Mid,5,CM
1138,1138,4272,15,780,Portugal,68,2,Mid,6,LSM
1139,1139,20016,2,780,Portugal,68,1,Def,2,CB
1140,1140,5217,22,772,Spain,68,3,Fw,7,FW
1141,1141,3960,4,780,Portugal,69,1,Def,2,CB
1142,1142,5209,5,780,Portugal,69,1,Def,3,LSB
1143,1143,5218,21,780,Portugal,69,3,Fw,7,FW
1144,1144,4272,15,780,Portugal,69,2,Mid,6,LSM
1145,1145,5215,16,780,Portugal,69,2,Mid,4,RSM
1146,1146,3168,12,780,Portugal,69,2,Mid,5,CM
1147,1147,3329,1,780,Portugal,69,1,Def,1,RSB
1148,1148,5205,0,780,Portugal,69,0,GK,0,GK
1149,1149,5207,23,780,Portugal,69,3,Fw,7,FW
1150,1150,5203,9,772,Spain,69,1,Def,5,CM
1151,1151,5213,2,772,Spain,69,1,Def,2,CB
1152,1152,5208,14,772,Spain,69,2,Mid,5,CM
1153,1153,3333,0,772,Spain,69,0,GK,0,GK
1154,1154,5201,4,772,Spain,69,1,Def,2,CB
1155,1155,5200,16,772,Spain,69,2,Mid,4,RSM
1156,1156,5202,1,772,Spain,69,1,Def,1,RSB
1157,1157,5211,5,772,Spain,69,1,Def,3,LSB
1158,1158,5199,12,772,Spain,69,2,Mid,5,CM
1159,1159,4926,20,772,Spain,69,2,Mid,6,LSM
1160,1160,5217,22,772,Spain,69,3,Fw,7,FW
1161,1161,5587,18,786,Serbia,70,2,Mid,5,CM
1162,1162,4269,22,786,Serbia,70,3,Fw,7,FW
1163,1163,5589,8,786,Serbia,70,1,Def,4,RSM
1164,1164,5596,5,786,Serbia,70,1,Def,3,LSB
1165,1165,5591,20,786,Serbia,70,2,Mid,6,LSM
1166,1166,5601,0,786,Serbia,70,0,GK,0,GK
1167,1167,5588,1,786,Serbia,70,1,Def,1,RSB
1168,1168,3831,16,786,Serbia,70,2,Mid,4,RSM
1169,1169,3381,10,786,Serbia,70,1,Def,6,LSM
1170,1170,5551,4,781,Brazil,70,1,Def,2,CB
1171,1171,4320,20,781,Brazil,70,2,Mid,6,LSM
1172,1172,6320,5,781,Brazil,70,1,Def,3,LSB
1173,1173,3501,14,781,Brazil,70,2,Mid,5,CM
1174,1174,5542,12,781,Brazil,70,2,Mid,5,CM
1175,1175,3295,2,781,Brazil,70,1,Def,2,CB
1176,1176,3202,22,781,Brazil,70,3,Fw,7,FW
1177,1177,6321,4,786,Serbia,70,1,Def,2,CB
1178,1178,5603,2,786,Serbia,70,1,Def,2,CB
1179,1179,3202,22,781,Brazil,71,3,Fw,7,FW
1180,1180,3501,14,781,Brazil,71,2,Mid,5,CM
1181,1181,5542,12,781,Brazil,71,2,Mid,5,CM
1182,1182,5539,9,781,Brazil,71,1,Def,5,CM
1183,1183,3472,16,781,Brazil,71,2,Mid,4,RSM
1184,1184,4320,20,781,Brazil,71,2,Mid,6,LSM
1185,1185,6320,5,781,Brazil,71,1,Def,3,LSB
1186,1186,5838,1,781,Brazil,71,1,Def,1,RSB
1187,1187,5591,20,786,Serbia,71,2,Mid,6,LSM
1188,1188,5587,18,786,Serbia,71,2,Mid,5,CM
1189,1189,5603,2,786,Serbia,71,1,Def,2,CB
1190,1190,5589,8,786,Serbia,71,1,Def,4,RSM
1191,1191,5588,1,786,Serbia,71,1,Def,1,RSB
1192,1192,3381,10,786,Serbia,71,1,Def,6,LSM
1193,1193,5596,5,786,Serbia,71,1,Def,3,LSB
1194,1194,4269,22,786,Serbia,71,3,Fw,7,FW
1195,1195,3831,16,786,Serbia,71,2,Mid,4,RSM
1196,1196,3381,10,786,Serbia,72,1,Def,6,LSM
1197,1197,5591,20,786,Serbia,72,2,Mid,6,LSM
1198,1198,5603,2,786,Serbia,72,1,Def,2,CB
1199,1199,5589,8,786,Serbia,72,1,Def,4,RSM
1200,1200,5587,18,786,Serbia,72,2,Mid,5,CM
1201,1201,5596,5,786,Serbia,72,1,Def,3,LSB
1202,1202,4269,22,786,Serbia,72,3,Fw,7,FW
1203,1203,5542,12,781,Brazil,72,2,Mid,5,CM
1204,1204,3295,2,781,Brazil,72,1,Def,2,CB
1205,1205,5838,1,781,Brazil,72,1,Def,1,RSB
1206,1206,3472,16,781,Brazil,72,2,Mid,4,RSM
1207,1207,5539,9,781,Brazil,72,1,Def,5,CM
1208,1208,6320,5,781,Brazil,72,1,Def,3,LSB
1209,1209,4320,20,781,Brazil,72,2,Mid,6,LSM
1210,1210,6321,4,786,Serbia,72,1,Def,2,CB
1211,1211,5588,1,786,Serbia,72,1,Def,1,RSB
1212,1212,5601,0,786,Serbia,72,0,GK,0,GK
1213,1213,5539,9,781,Brazil,73,1,Def,5,CM
1214,1214,3501,14,781,Brazil,73,2,Mid,5,CM
1215,1215,4320,20,781,Brazil,73,2,Mid,6,LSM
1216,1216,6320,5,781,Brazil,73,1,Def,3,LSB
1217,1217,5542,12,781,Brazil,73,2,Mid,5,CM
1218,1218,3295,2,781,Brazil,73,1,Def,2,CB
1219,1219,5551,4,781,Brazil,73,1,Def,2,CB
1220,1220,5838,1,781,Brazil,73,1,Def,1,RSB
1221,1221,3472,16,781,Brazil,73,2,Mid,4,RSM
1222,1222,3202,22,781,Brazil,73,3,Fw,7,FW
1223,1223,3831,16,786,Serbia,73,2,Mid,4,RSM
1224,1224,5591,20,786,Serbia,73,2,Mid,6,LSM
1225,1225,5587,18,786,Serbia,73,2,Mid,5,CM
1226,1226,6321,4,786,Serbia,73,1,Def,2,CB
1227,1227,5603,2,786,Serbia,73,1,Def,2,CB
1228,1228,5589,8,786,Serbia,73,1,Def,4,RSM
1229,1229,3381,10,786,Serbia,73,1,Def,6,LSM
1230,1230,5588,1,786,Serbia,73,1,Def,1,RSB
1231,1231,4269,22,786,Serbia,73,3,Fw,7,FW
1232,1232,5596,5,786,Serbia,73,1,Def,3,LSB
1233,1233,6321,4,786,Serbia,74,1,Def,2,CB
1234,1234,5591,20,786,Serbia,74,2,Mid,6,LSM
1235,1235,5596,5,786,Serbia,74,1,Def,3,LSB
1236,1236,3831,16,786,Serbia,74,2,Mid,4,RSM
1237,1237,5587,18,786,Serbia,74,2,Mid,5,CM
1238,1238,5603,2,786,Serbia,74,1,Def,2,CB
1239,1239,4269,22,786,Serbia,74,3,Fw,7,FW
1240,1240,5589,8,786,Serbia,74,1,Def,4,RSM
1241,1241,3295,2,781,Brazil,74,1,Def,2,CB
1242,1242,5838,1,781,Brazil,74,1,Def,1,RSB
1243,1243,3472,16,781,Brazil,74,2,Mid,4,RSM
1244,1244,3054,12,781,Brazil,74,2,Mid,5,CM
1245,1245,4320,20,781,Brazil,74,2,Mid,6,LSM
1246,1246,3202,22,781,Brazil,74,3,Fw,7,FW
1247,1247,6320,5,781,Brazil,74,1,Def,3,LSB
1248,1248,3501,14,781,Brazil,74,2,Mid,5,CM
1249,1249,4320,20,781,Brazil,75,2,Mid,6,LSM
1250,1250,6320,5,781,Brazil,75,1,Def,3,LSB
1251,1251,3501,14,781,Brazil,75,2,Mid,5,CM
1252,1252,3472,16,781,Brazil,75,2,Mid,4,RSM
1253,1253,3202,22,781,Brazil,75,3,Fw,7,FW
1254,1254,5838,1,781,Brazil,75,1,Def,1,RSB
1255,1255,5539,9,781,Brazil,75,1,Def,5,CM
1256,1256,3054,12,781,Brazil,75,2,Mid,5,CM
1257,1257,3295,2,781,Brazil,75,1,Def,2,CB
1258,1258,5551,4,781,Brazil,75,1,Def,2,CB
1259,1259,3381,10,786,Serbia,76,1,Def,6,LSM
1260,1260,5589,8,786,Serbia,76,1,Def,4,RSM
1261,1261,5603,2,786,Serbia,76,1,Def,2,CB
1262,1262,6321,4,786,Serbia,76,1,Def,2,CB
1263,1263,5596,5,786,Serbia,76,1,Def,3,LSB
1264,1264,5833,20,786,Serbia,76,2,Mid,6,LSM
1265,1265,4269,22,786,Serbia,76,3,Fw,7,FW
1266,1266,6318,18,786,Serbia,76,2,Mid,5,CM
1267,1267,5588,1,786,Serbia,76,1,Def,1,RSB
1268,1268,3831,18,786,Serbia,76,2,Mid,5,CM
1269,1269,3054,12,781,Brazil,76,2,Mid,5,CM
1270,1270,3472,16,781,Brazil,76,2,Mid,4,RSM
1271,1271,5553,14,781,Brazil,76,2,Mid,5,CM
1272,1272,5539,9,781,Brazil,76,1,Def,5,CM
1273,1273,4320,20,781,Brazil,76,2,Mid,6,LSM
1274,1274,6320,5,781,Brazil,76,1,Def,3,LSB
1275,1275,5551,4,781,Brazil,76,1,Def,2,CB
1276,1276,5838,1,781,Brazil,76,1,Def,1,RSB
1277,1277,6318,16,786,Serbia,77,2,Mid,4,RSM
1278,1278,3831,18,786,Serbia,77,2,Mid,5,CM
1279,1279,5833,20,786,Serbia,77,2,Mid,6,LSM
1280,1280,5588,1,786,Serbia,77,1,Def,1,RSB
1281,1281,6319,22,786,Serbia,77,3,Fw,7,FW
1282,1282,5603,2,786,Serbia,77,1,Def,2,CB
1283,1283,6321,4,786,Serbia,77,1,Def,2,CB
1284,1284,3381,10,786,Serbia,77,1,Def,6,LSM
1285,1285,5596,5,786,Serbia,77,1,Def,3,LSB
1286,1286,3186,20,770,Germany,77,2,Mid,6,LSM
1287,1287,5574,10,770,Germany,77,1,Def,6,LSM
1288,1288,6040,5,770,Germany,77,1,Def,3,LSB
1289,1289,3167,4,770,Germany,77,1,Def,2,CB
1290,1290,5578,2,770,Germany,77,1,Def,2,CB
1291,1291,5579,1,770,Germany,77,1,Def,1,RSB
1292,1292,6039,8,770,Germany,77,1,Def,4,RSM
1293,1293,5559,18,770,Germany,77,2,Mid,5,CM
1294,1294,5562,16,770,Germany,77,2,Mid,4,RSM
1295,1295,5557,22,770,Germany,77,3,Fw,7,FW
1296,1296,5570,0,770,Germany,77,0,GK,0,GK
1297,1297,5574,10,770,Germany,78,1,Def,6,LSM
1298,1298,5559,18,770,Germany,78,2,Mid,5,CM
1299,1299,5557,22,770,Germany,78,3,Fw,7,FW
1300,1300,6039,8,770,Germany,78,1,Def,4,RSM
1301,1301,5579,1,770,Germany,78,1,Def,1,RSB
1302,1302,5562,16,770,Germany,78,2,Mid,4,RSM
1303,1303,5578,2,770,Germany,78,1,Def,2,CB
1304,1304,6040,5,770,Germany,78,1,Def,3,LSB
1305,1305,3186,20,770,Germany,78,2,Mid,6,LSM
1306,1306,5570,0,770,Germany,78,0,GK,0,GK
1307,1307,3167,4,770,Germany,78,1,Def,2,CB
1308,1308,5621,5,790,Sweden,79,1,Def,3,LSB
1309,1309,3702,2,790,Sweden,79,1,Def,2,CB
1310,1310,5617,12,790,Sweden,79,2,Mid,5,CM
1311,1311,5612,1,790,Sweden,79,1,Def,1,RSB
1312,1312,5624,14,790,Sweden,79,2,Mid,5,CM
1313,1313,5607,4,790,Sweden,79,1,Def,2,CB
1314,1314,11098,23,790,Sweden,79,3,Fw,7,FW
1315,1315,5625,15,790,Sweden,79,2,Mid,6,LSM
1316,1316,5570,0,770,Germany,79,0,GK,0,GK
1317,1317,5578,2,770,Germany,79,1,Def,2,CB
1318,1318,5574,10,770,Germany,79,1,Def,6,LSM
1319,1319,10287,8,770,Germany,79,1,Def,4,RSM
1320,1320,5579,1,770,Germany,79,1,Def,1,RSB
1321,1321,3186,20,770,Germany,79,2,Mid,6,LSM
1322,1322,3167,4,770,Germany,79,1,Def,2,CB
1323,1323,5559,18,770,Germany,79,2,Mid,5,CM
1324,1324,5562,16,770,Germany,79,2,Mid,4,RSM
1325,1325,5557,22,770,Germany,79,3,Fw,7,FW
1326,1326,6040,5,770,Germany,79,1,Def,3,LSB
1327,1327,5562,16,770,Germany,80,2,Mid,4,RSM
1328,1328,5578,2,770,Germany,80,1,Def,2,CB
1329,1329,10287,8,770,Germany,80,1,Def,4,RSM
1330,1330,3186,20,770,Germany,80,2,Mid,6,LSM
1331,1331,5579,1,770,Germany,80,1,Def,1,RSB
1332,1332,5559,18,770,Germany,80,2,Mid,5,CM
1333,1333,5557,22,770,Germany,80,3,Fw,7,FW
1334,1334,3167,4,770,Germany,80,1,Def,2,CB
1335,1335,5570,0,770,Germany,80,0,GK,0,GK
1336,1336,6040,5,770,Germany,80,1,Def,3,LSB
1337,1337,5574,10,770,Germany,80,1,Def,6,LSM
1338,1338,3167,4,770,Germany,81,1,Def,2,CB
1339,1339,5570,0,770,Germany,81,0,GK,0,GK
1340,1340,5578,2,770,Germany,81,1,Def,2,CB
1341,1341,10287,8,770,Germany,81,1,Def,4,RSM
1342,1342,5579,1,770,Germany,81,1,Def,1,RSB
1343,1343,5565,20,770,Germany,81,2,Mid,6,LSM
1344,1344,5574,10,770,Germany,81,1,Def,6,LSM
1345,1345,5557,22,770,Germany,81,3,Fw,7,FW
1346,1346,5559,18,770,Germany,81,2,Mid,5,CM
1347,1347,5562,16,770,Germany,81,2,Mid,4,RSM
1348,1348,6040,5,770,Germany,81,1,Def,3,LSB
1349,1349,5613,11,790,Sweden,82,2,Mid,4,RSM
1350,1350,5625,15,790,Sweden,82,2,Mid,6,LSM
1351,1351,11098,23,790,Sweden,82,3,Fw,7,FW
1352,1352,5621,5,790,Sweden,82,1,Def,3,LSB
1353,1353,5607,4,790,Sweden,82,1,Def,2,CB
1354,1354,3167,4,770,Germany,82,1,Def,2,CB
1355,1355,5570,0,770,Germany,82,0,GK,0,GK
1356,1356,5578,2,770,Germany,82,1,Def,2,CB
1357,1357,5574,8,770,Germany,82,1,Def,4,RSM
1358,1358,5579,1,770,Germany,82,1,Def,1,RSB
1359,1359,10287,10,770,Germany,82,1,Def,6,LSM
1360,1360,5557,20,770,Germany,82,2,Mid,6,LSM
1361,1361,6040,5,770,Germany,82,1,Def,3,LSB
1362,1362,5562,16,770,Germany,82,2,Mid,4,RSM
1363,1363,5559,18,770,Germany,82,2,Mid,5,CM
1364,1364,5565,22,770,Germany,82,3,Fw,7,FW
1365,1365,5578,2,770,Germany,83,1,Def,2,CB
1366,1366,5570,0,770,Germany,83,0,GK,0,GK
1367,1367,5559,18,770,Germany,83,2,Mid,5,CM
1368,1368,5562,16,770,Germany,83,2,Mid,4,RSM
1369,1369,10287,10,770,Germany,83,1,Def,6,LSM
1370,1370,5557,20,770,Germany,83,2,Mid,6,LSM
1371,1371,5574,8,770,Germany,83,1,Def,4,RSM
1372,1372,6040,5,770,Germany,83,1,Def,3,LSB
1373,1373,5565,22,770,Germany,83,3,Fw,7,FW
1374,1374,3167,4,770,Germany,83,1,Def,2,CB
1375,1375,5579,1,770,Germany,83,1,Def,1,RSB
1376,1376,10287,10,770,Germany,84,1,Def,6,LSM
1377,1377,5574,8,770,Germany,84,1,Def,4,RSM
1378,1378,6040,5,770,Germany,84,1,Def,3,LSB
1379,1379,5578,2,770,Germany,84,1,Def,2,CB
1380,1380,5562,16,770,Germany,84,2,Mid,4,RSM
1381,1381,5579,1,770,Germany,84,1,Def,1,RSB
1382,1382,5557,20,770,Germany,84,2,Mid,6,LSM
1383,1383,3167,4,770,Germany,84,1,Def,2,CB
1384,1384,5570,0,770,Germany,84,0,GK,0,GK
1385,1385,5559,18,770,Germany,84,2,Mid,5,CM
1386,1386,5540,12,773,Switzerland,84,2,Mid,5,CM
1387,1387,5537,2,773,Switzerland,84,1,Def,2,CB
1388,1388,3533,16,773,Switzerland,84,2,Mid,4,RSM
1389,1389,3500,14,773,Switzerland,84,2,Mid,5,CM
1390,1390,5554,18,773,Switzerland,84,2,Mid,5,CM
1391,1391,5541,1,773,Switzerland,84,1,Def,1,RSB
1392,1392,5549,4,773,Switzerland,84,1,Def,2,CB
1393,1393,3533,16,773,Switzerland,85,2,Mid,4,RSM
1394,1394,5541,1,773,Switzerland,85,1,Def,1,RSB
1395,1395,5544,5,773,Switzerland,85,1,Def,3,LSB
1396,1396,5548,20,773,Switzerland,85,2,Mid,6,LSM
1397,1397,3500,14,773,Switzerland,85,2,Mid,5,CM
1398,1398,5549,4,773,Switzerland,85,1,Def,2,CB
1399,1399,5543,24,773,Switzerland,85,3,Fw,7,FW
1400,1400,5537,2,773,Switzerland,85,1,Def,2,CB
1401,1401,5554,18,773,Switzerland,85,2,Mid,5,CM
1402,1402,5540,12,773,Switzerland,85,2,Mid,5,CM
1403,1403,5550,0,773,Switzerland,85,0,GK,0,GK
1404,1404,5544,5,773,Switzerland,86,1,Def,3,LSB
1405,1405,3500,14,773,Switzerland,86,2,Mid,5,CM
1406,1406,5549,4,773,Switzerland,86,1,Def,2,CB
1407,1407,5537,2,773,Switzerland,86,1,Def,2,CB
1408,1408,5541,1,773,Switzerland,86,1,Def,1,RSB
1409,1409,3533,16,773,Switzerland,86,2,Mid,4,RSM
1410,1410,5540,12,773,Switzerland,86,2,Mid,5,CM
1411,1411,5548,20,773,Switzerland,86,2,Mid,6,LSM
1412,1412,5550,0,773,Switzerland,86,0,GK,0,GK
1413,1413,5554,18,773,Switzerland,86,2,Mid,5,CM
1414,1414,5543,24,773,Switzerland,86,3,Fw,7,FW
1415,1415,5540,12,773,Switzerland,87,2,Mid,5,CM
1416,1416,5554,18,773,Switzerland,87,2,Mid,5,CM
1417,1417,5537,2,773,Switzerland,87,1,Def,2,CB
1418,1418,3533,16,773,Switzerland,87,2,Mid,4,RSM
1419,1419,5549,4,773,Switzerland,87,1,Def,2,CB
1420,1420,5548,20,773,Switzerland,87,2,Mid,6,LSM
1421,1421,3500,14,773,Switzerland,87,2,Mid,5,CM
1422,1422,5541,1,773,Switzerland,87,1,Def,1,RSB
1423,1423,5550,0,773,Switzerland,87,0,GK,0,GK
1424,1424,5544,5,773,Switzerland,87,1,Def,3,LSB
1425,1425,5603,2,786,Serbia,88,1,Def,2,CB
1426,1426,5594,1,786,Serbia,88,1,Def,1,RSB
1427,1427,5601,0,786,Serbia,88,0,GK,0,GK
1428,1428,5580,4,786,Serbia,88,1,Def,2,CB
1429,1429,3381,14,786,Serbia,88,2,Mid,5,CM
1430,1430,3831,16,786,Serbia,88,2,Mid,4,RSM
1431,1431,4269,22,786,Serbia,88,3,Fw,7,FW
1432,1432,5596,5,786,Serbia,88,1,Def,3,LSB
1433,1433,5589,18,786,Serbia,88,2,Mid,5,CM
1434,1434,3455,12,786,Serbia,88,2,Mid,5,CM
1435,1435,5587,20,786,Serbia,88,2,Mid,6,LSM
1436,1436,5603,2,786,Serbia,89,1,Def,2,CB
1437,1437,3455,12,786,Serbia,89,2,Mid,5,CM
1438,1438,5601,0,786,Serbia,89,0,GK,0,GK
1439,1439,4269,22,786,Serbia,89,3,Fw,7,FW
1440,1440,5594,1,786,Serbia,89,1,Def,1,RSB
1441,1441,3831,16,786,Serbia,89,2,Mid,4,RSM
1442,1442,5587,20,786,Serbia,89,2,Mid,6,LSM
1443,1443,5589,18,786,Serbia,89,2,Mid,5,CM
1444,1444,3381,14,786,Serbia,89,2,Mid,5,CM
1445,1445,5580,4,786,Serbia,89,1,Def,2,CB
1446,1446,5550,0,773,Switzerland,89,0,GK,0,GK
1447,1447,3500,14,773,Switzerland,89,2,Mid,5,CM
1448,1448,5545,18,773,Switzerland,89,2,Mid,5,CM
1449,1449,5549,4,773,Switzerland,89,1,Def,2,CB
1450,1450,5537,2,773,Switzerland,89,1,Def,2,CB
1451,1451,5541,1,773,Switzerland,89,1,Def,1,RSB
1452,1452,5544,5,773,Switzerland,89,1,Def,3,LSB
1453,1453,3533,16,773,Switzerland,89,2,Mid,4,RSM
1454,1454,5834,24,773,Switzerland,89,3,Fw,7,FW
1455,1455,5548,20,773,Switzerland,89,2,Mid,6,LSM
1456,1456,5540,12,773,Switzerland,89,2,Mid,5,CM
1457,1457,3533,16,773,Switzerland,90,2,Mid,4,RSM
1458,1458,5549,4,773,Switzerland,90,1,Def,2,CB
1459,1459,5544,5,773,Switzerland,90,1,Def,3,LSB
1460,1460,5548,20,773,Switzerland,90,2,Mid,6,LSM
1461,1461,5541,1,773,Switzerland,90,1,Def,1,RSB
1462,1462,5545,18,773,Switzerland,90,2,Mid,5,CM
1463,1463,3500,14,773,Switzerland,90,2,Mid,5,CM
1464,1464,5540,12,773,Switzerland,90,2,Mid,5,CM
1465,1465,5537,2,773,Switzerland,90,1,Def,2,CB
1466,1466,5580,4,786,Serbia,90,1,Def,2,CB
1467,1467,3381,12,786,Serbia,90,2,Mid,5,CM
1468,1468,5587,18,786,Serbia,90,2,Mid,5,CM
1469,1469,5589,14,786,Serbia,90,2,Mid,5,CM
1470,1470,5596,5,786,Serbia,90,1,Def,3,LSB
1471,1471,3831,16,786,Serbia,90,2,Mid,4,RSM
1472,1472,5603,2,786,Serbia,90,1,Def,2,CB
1473,1473,4269,22,786,Serbia,90,3,Fw,7,FW
1474,1474,3094,14,768,England,91,2,Mid,5,CM
1475,1475,3244,3,768,England,91,1,Def,2,CB
1476,1476,3205,2,768,England,91,1,Def,2,CB
1477,1477,3532,9,768,England,91,1,Def,5,CM
1478,1478,3336,4,768,England,91,1,Def,2,CB
1479,1479,3612,15,768,England,91,2,Mid,6,LSM
1480,1480,3308,11,768,England,91,2,Mid,4,RSM
1481,1481,3293,12,768,England,91,2,Mid,5,CM
1482,1482,3233,21,768,England,91,3,Fw,7,FW
1483,1483,5655,1,777,Tunisia,91,1,Def,1,RSB
1484,1484,5656,2,777,Tunisia,91,1,Def,2,CB
1485,1485,5654,11,777,Tunisia,91,2,Mid,4,RSM
1486,1486,3767,9,777,Tunisia,91,1,Def,5,CM
1487,1487,5647,5,777,Tunisia,91,1,Def,3,LSB
1488,1488,3557,15,777,Tunisia,91,2,Mid,6,LSM
1489,1489,5650,12,777,Tunisia,91,2,Mid,5,CM
1490,1490,5649,14,777,Tunisia,91,2,Mid,5,CM
1491,1491,3612,15,768,England,92,2,Mid,6,LSM
1492,1492,3244,3,768,England,92,1,Def,2,CB
1493,1493,3532,9,768,England,92,1,Def,5,CM
1494,1494,3205,2,768,England,92,1,Def,2,CB
1495,1495,3308,11,768,England,92,2,Mid,4,RSM
1496,1496,3336,4,768,England,92,1,Def,2,CB
1497,1497,10955,23,768,England,92,3,Fw,7,FW
1498,1498,3233,21,768,England,92,3,Fw,7,FW
1499,1499,3293,12,768,England,92,2,Mid,5,CM
1500,1500,3094,14,768,England,92,2,Mid,5,CM
1501,1501,3468,0,768,England,92,0,GK,0,GK
1502,1502,5648,0,777,Tunisia,93,0,GK,0,GK
1503,1503,5651,4,777,Tunisia,93,1,Def,2,CB
1504,1504,5647,5,777,Tunisia,93,1,Def,3,LSB
1505,1505,3196,22,777,Tunisia,93,3,Fw,7,FW
1506,1506,5649,14,777,Tunisia,93,2,Mid,5,CM
1507,1507,5656,2,777,Tunisia,93,1,Def,2,CB
1508,1508,5655,1,777,Tunisia,93,1,Def,1,RSB
1509,1509,5654,11,777,Tunisia,93,2,Mid,4,RSM
1510,1510,3557,15,777,Tunisia,93,2,Mid,6,LSM
1511,1511,3205,2,768,England,93,1,Def,2,CB
1512,1512,3308,11,768,England,93,2,Mid,4,RSM
1513,1513,3532,9,768,England,93,1,Def,5,CM
1514,1514,3094,14,768,England,93,2,Mid,5,CM
1515,1515,3336,4,768,England,93,1,Def,2,CB
1516,1516,3612,15,768,England,93,2,Mid,6,LSM
1517,1517,3293,12,768,England,93,2,Mid,5,CM
1518,1518,3244,3,768,England,93,1,Def,2,CB
1519,1519,10955,23,768,England,93,3,Fw,7,FW
1520,1520,3233,21,768,England,93,3,Fw,7,FW
1521,1521,5651,4,777,Tunisia,94,1,Def,2,CB
1522,1522,5647,5,777,Tunisia,94,1,Def,3,LSB
1523,1523,5649,14,777,Tunisia,94,2,Mid,5,CM
1524,1524,3557,15,777,Tunisia,94,2,Mid,6,LSM
1525,1525,3196,22,777,Tunisia,94,3,Fw,7,FW
1526,1526,5655,1,777,Tunisia,94,1,Def,1,RSB
1527,1527,5656,2,777,Tunisia,94,1,Def,2,CB
1528,1528,3767,9,777,Tunisia,94,1,Def,5,CM
1529,1529,5654,11,777,Tunisia,94,2,Mid,4,RSM
1530,1530,5648,0,777,Tunisia,94,0,GK,0,GK
1531,1531,3308,11,768,England,94,2,Mid,4,RSM
1532,1532,3532,9,768,England,94,1,Def,5,CM
1533,1533,3336,4,768,England,94,1,Def,2,CB
1534,1534,3293,12,768,England,94,2,Mid,5,CM
1535,1535,3612,15,768,England,94,2,Mid,6,LSM
1536,1536,10955,23,768,England,94,3,Fw,7,FW
1537,1537,3468,0,768,England,94,0,GK,0,GK
1538,1538,3205,2,768,England,94,1,Def,2,CB
1539,1539,3532,9,768,England,95,1,Def,5,CM
1540,1540,3336,4,768,England,95,1,Def,2,CB
1541,1541,3244,3,768,England,95,1,Def,2,CB
1542,1542,3205,2,768,England,95,1,Def,2,CB
1543,1543,3308,11,768,England,95,2,Mid,4,RSM
1544,1544,3612,15,768,England,95,2,Mid,6,LSM
1545,1545,3094,14,768,England,95,2,Mid,5,CM
1546,1546,5647,5,777,Tunisia,95,1,Def,3,LSB
1547,1547,3196,22,777,Tunisia,95,3,Fw,7,FW
1548,1548,3767,9,777,Tunisia,95,1,Def,5,CM
1549,1549,5649,14,777,Tunisia,95,2,Mid,5,CM
1550,1550,3557,15,777,Tunisia,95,2,Mid,6,LSM
1551,1551,5651,4,777,Tunisia,95,1,Def,2,CB
1552,1552,5655,1,777,Tunisia,95,1,Def,1,RSB
1553,1553,5654,11,777,Tunisia,95,2,Mid,4,RSM
1554,1554,5650,12,777,Tunisia,95,2,Mid,5,CM
1555,1555,5654,11,777,Tunisia,96,2,Mid,4,RSM
1556,1556,3196,22,777,Tunisia,96,3,Fw,7,FW
1557,1557,3767,9,777,Tunisia,96,1,Def,5,CM
1558,1558,3557,15,777,Tunisia,96,2,Mid,6,LSM
1559,1559,5650,12,777,Tunisia,96,2,Mid,5,CM
1560,1560,5649,14,777,Tunisia,96,2,Mid,5,CM
1561,1561,5647,5,777,Tunisia,96,1,Def,3,LSB
1562,1562,5651,4,777,Tunisia,96,1,Def,2,CB
1563,1563,5656,2,777,Tunisia,96,1,Def,2,CB
1564,1564,3532,9,768,England,96,1,Def,5,CM
1565,1565,3205,2,768,England,96,1,Def,2,CB
1566,1566,3336,4,768,England,96,1,Def,2,CB
1567,1567,3293,12,768,England,96,2,Mid,5,CM
1568,1568,3612,15,768,England,96,2,Mid,6,LSM
1569,1569,3244,3,768,England,96,1,Def,2,CB
1570,1570,3308,11,768,England,96,2,Mid,4,RSM
1571,1571,10955,23,768,England,96,3,Fw,7,FW
1572,1572,3233,21,768,England,96,3,Fw,7,FW
1573,1573,3468,0,768,England,96,0,GK,0,GK
1574,1574,5656,2,777,Tunisia,97,1,Def,2,CB
1575,1575,5647,5,777,Tunisia,97,1,Def,3,LSB
1576,1576,5649,14,777,Tunisia,97,2,Mid,5,CM
1577,1577,5651,4,777,Tunisia,97,1,Def,2,CB
