,index,frompos,topos,frompla,topla,possesteam,teamname,playNum,period,gameid,fromid,toid,newfpos,newtpos,newfposname,newtposname
3318,3318,10,2,5574,5578,770,Germany,240,240,7551,234,237,1,1,Def,Def
3319,3319,2,4,5578,3167,770,Germany,240,240,7551,237,236,1,1,Def,Def
3320,3320,4,2,3167,5578,770,Germany,240,240,7551,236,237,1,1,Def,Def
3321,3321,2,4,5578,3167,770,Germany,240,240,7551,237,236,1,1,Def,Def
3322,3322,4,10,3167,5574,770,Germany,240,240,7551,236,234,1,1,Def,Def
3323,3323,10,2,5574,5578,770,Germany,240,240,7551,234,237,1,1,Def,Def
3324,3324,2,1,5578,5579,770,Germany,240,240,7551,237,238,1,1,Def,Def
3325,3325,1,2,5579,5578,770,Germany,240,240,7551,238,237,1,1,Def,Def
3326,3326,8,10,10287,5574,770,Germany,240,240,7551,245,234,1,1,Def,Def
3327,3327,10,4,5574,3167,770,Germany,240,240,7551,234,236,1,1,Def,Def
3328,3328,4,10,3167,5574,770,Germany,240,240,7551,236,234,1,1,Def,Def
3329,3329,10,22,5574,5557,770,Germany,240,240,7551,234,242,1,3,Def,Fw
3330,3330,22,5,5557,6040,770,Germany,240,240,7551,242,235,3,1,Fw,Def
3331,3331,5,10,6040,5574,770,Germany,240,240,7551,235,234,1,1,Def,Def
3332,3332,10,16,5574,5562,770,Germany,240,240,7551,234,241,1,2,Def,Mid
3333,3333,16,18,5562,5559,770,Germany,240,240,7551,241,240,2,2,Mid,Mid
3334,3334,4,0,3167,5570,770,Germany,241,241,7551,236,243,1,0,Def,GK
3335,3335,0,2,5570,5578,770,Germany,241,241,7551,243,237,0,1,GK,Def
3336,3336,2,8,5578,10287,770,Germany,241,241,7551,237,245,1,1,Def,Def
3337,3337,8,1,10287,5579,770,Germany,241,241,7551,245,238,1,1,Def,Def
3338,3338,1,20,5579,5565,770,Germany,241,241,7551,238,246,1,2,Def,Mid
3339,3339,1,2,5579,5578,770,Germany,241,241,7551,238,237,1,1,Def,Def
3340,3340,2,10,5578,5574,770,Germany,241,241,7551,237,234,1,1,Def,Def
3341,3341,10,22,5574,5557,770,Germany,241,241,7551,234,242,1,3,Def,Fw
3342,3342,18,10,5559,5574,770,Germany,241,241,7551,240,234,2,1,Mid,Def
3343,3343,10,8,5574,10287,770,Germany,241,241,7551,234,245,1,1,Def,Def
3344,3344,8,10,10287,5574,770,Germany,241,241,7551,245,234,1,1,Def,Def
3345,3345,10,1,5574,5579,770,Germany,241,241,7551,234,238,1,1,Def,Def
3346,3346,1,16,5579,5562,770,Germany,241,241,7551,238,241,1,2,Def,Mid
3347,3347,16,20,5562,5565,770,Germany,241,241,7551,241,246,2,2,Mid,Mid
3348,3348,10,16,5574,5562,770,Germany,241,241,7551,234,241,1,2,Def,Mid
3349,3349,18,4,5559,3167,770,Germany,242,242,7551,240,236,2,1,Mid,Def
3350,3350,4,2,3167,5578,770,Germany,242,242,7551,236,237,1,1,Def,Def
3351,3351,2,4,5578,3167,770,Germany,242,242,7551,237,236,1,1,Def,Def
3352,3352,4,2,3167,5578,770,Germany,242,242,7551,236,237,1,1,Def,Def
3353,3353,2,4,5578,3167,770,Germany,242,242,7551,237,236,1,1,Def,Def
3354,3354,4,10,3167,5574,770,Germany,242,242,7551,236,234,1,1,Def,Def
3355,3355,10,22,5574,5557,770,Germany,242,242,7551,234,242,1,3,Def,Fw
3356,3356,5,4,6040,3167,770,Germany,242,242,7551,235,236,1,1,Def,Def
3357,3357,4,2,3167,5578,770,Germany,242,242,7551,236,237,1,1,Def,Def
3358,3358,2,4,5578,3167,770,Germany,242,242,7551,237,236,1,1,Def,Def
3359,3359,4,10,3167,5574,770,Germany,242,242,7551,236,234,1,1,Def,Def
3360,3360,10,18,5574,5559,770,Germany,242,242,7551,234,240,1,2,Def,Mid
3361,3361,18,5,5559,6040,770,Germany,242,242,7551,240,235,2,1,Mid,Def
3362,3362,5,2,6040,5578,770,Germany,243,243,7551,235,237,1,1,Def,Def
3363,3363,2,10,5578,5574,770,Germany,243,243,7551,237,234,1,1,Def,Def
3364,3364,10,8,5574,10287,770,Germany,243,243,7551,234,245,1,1,Def,Def
3365,3365,8,10,10287,5574,770,Germany,243,243,7551,245,234,1,1,Def,Def
3366,3366,10,8,5574,10287,770,Germany,243,243,7551,234,245,1,1,Def,Def
3367,3367,8,18,10287,5559,770,Germany,243,243,7551,245,240,1,2,Def,Mid
3368,3368,18,8,5559,10287,770,Germany,243,243,7551,240,245,2,1,Mid,Def
3369,3369,8,1,10287,5579,770,Germany,243,243,7551,245,238,1,1,Def,Def
3370,3370,1,16,5579,5562,770,Germany,243,243,7551,238,241,1,2,Def,Mid
3371,3371,4,2,3167,5578,770,Germany,243,243,7551,236,237,1,1,Def,Def
3372,3372,2,8,5578,10287,770,Germany,243,243,7551,237,245,1,1,Def,Def
3373,3373,8,18,10287,5559,770,Germany,243,243,7551,245,240,1,2,Def,Mid
3374,3374,5,4,6040,3167,770,Germany,243,243,7551,235,236,1,1,Def,Def
3375,3375,4,22,3167,5557,770,Germany,243,243,7551,236,242,1,3,Def,Fw
3376,3376,11,15,5613,5625,790,Sweden,244,244,7551,171,174,2,2,Mid,Mid
3377,3377,23,5,11098,5621,790,Sweden,244,244,7551,172,167,3,1,Fw,Def
3378,3378,5,4,5621,5607,790,Sweden,244,244,7551,167,170,1,1,Def,Def
3379,3379,23,5,11098,5621,790,Sweden,244,244,7551,172,167,3,1,Fw,Def
3380,3380,5,4,5621,5607,790,Sweden,244,244,7551,167,170,1,1,Def,Def
3381,3381,4,5,5607,5621,790,Sweden,244,244,7551,170,167,1,1,Def,Def
3382,3382,5,15,5621,5625,790,Sweden,244,244,7551,167,174,1,2,Def,Mid
3383,3383,15,5,5625,5621,790,Sweden,244,244,7551,174,167,2,1,Mid,Def
3384,3384,5,15,5621,5625,790,Sweden,244,244,7551,167,174,1,2,Def,Mid
3385,3385,15,5,5625,5621,790,Sweden,244,244,7551,174,167,2,1,Mid,Def
3386,3386,4,0,3167,5570,770,Germany,245,245,7551,236,243,1,0,Def,GK
3387,3387,0,2,5570,5578,770,Germany,245,245,7551,243,237,0,1,GK,Def
3388,3388,2,8,5578,5574,770,Germany,245,245,7551,237,234,1,1,Def,Def
3389,3389,8,2,5574,5578,770,Germany,245,245,7551,234,237,1,1,Def,Def
3390,3390,2,1,5578,5579,770,Germany,245,245,7551,237,238,1,1,Def,Def
3391,3391,1,4,5579,3167,770,Germany,245,245,7551,238,236,1,1,Def,Def
3392,3392,4,8,3167,5574,770,Germany,245,245,7551,236,234,1,1,Def,Def
3393,3393,8,10,5574,10287,770,Germany,245,245,7551,234,245,1,1,Def,Def
3394,3394,10,4,10287,3167,770,Germany,245,245,7551,245,236,1,1,Def,Def
3395,3395,4,2,3167,5578,770,Germany,245,245,7551,236,237,1,1,Def,Def
3396,3396,2,20,5578,5557,770,Germany,245,245,7551,237,242,1,2,Def,Mid
3397,3397,5,10,6040,10287,770,Germany,246,246,7551,235,245,1,1,Def,Def
3398,3398,10,8,10287,5574,770,Germany,246,246,7551,245,234,1,1,Def,Def
3399,3399,8,20,5574,5557,770,Germany,246,246,7551,234,242,1,2,Def,Mid
3400,3400,20,8,5557,5574,770,Germany,246,246,7551,242,234,2,1,Mid,Def
3401,3401,8,16,5574,5562,770,Germany,246,246,7551,234,241,1,2,Def,Mid
3402,3402,16,10,5562,10287,770,Germany,246,246,7551,241,245,2,1,Mid,Def
3403,3403,10,8,10287,5574,770,Germany,246,246,7551,245,234,1,1,Def,Def
3404,3404,8,18,5574,5559,770,Germany,246,246,7551,234,240,1,2,Def,Mid
3405,3405,1,2,5579,5578,770,Germany,246,246,7551,238,237,1,1,Def,Def
3406,3406,2,4,5578,3167,770,Germany,246,246,7551,237,236,1,1,Def,Def
3407,3407,4,8,3167,5574,770,Germany,246,246,7551,236,234,1,1,Def,Def
3408,3408,8,18,5574,5559,770,Germany,246,246,7551,234,240,1,2,Def,Mid
3409,3409,18,1,5559,5579,770,Germany,246,246,7551,240,238,2,1,Mid,Def
3410,3410,1,18,5579,5559,770,Germany,246,246,7551,238,240,1,2,Def,Mid
3411,3411,18,16,5559,5562,770,Germany,246,246,7551,240,241,2,2,Mid,Mid
3412,3412,2,22,5578,5565,770,Germany,246,246,7551,237,246,1,3,Def,Fw
3413,3413,2,0,5578,5570,770,Germany,247,247,7551,237,243,1,0,Def,GK
3414,3414,0,18,5570,5559,770,Germany,247,247,7551,243,240,0,2,GK,Mid
3415,3415,18,16,5559,5562,770,Germany,247,247,7551,240,241,2,2,Mid,Mid
3416,3416,16,10,5562,10287,770,Germany,247,247,7551,241,245,2,1,Mid,Def
3417,3417,10,20,10287,5557,770,Germany,247,247,7551,245,242,1,2,Def,Mid
3418,3418,20,8,5557,5574,770,Germany,247,247,7551,242,234,2,1,Mid,Def
3419,3419,8,10,5574,10287,770,Germany,247,247,7551,234,245,1,1,Def,Def
3420,3420,10,5,10287,6040,770,Germany,247,247,7551,245,235,1,1,Def,Def
3421,3421,5,22,6040,5565,770,Germany,247,247,7551,235,246,1,3,Def,Fw
3422,3422,22,10,5565,10287,770,Germany,247,247,7551,246,245,3,1,Fw,Def
3423,3423,10,8,10287,5574,770,Germany,247,247,7551,245,234,1,1,Def,Def
3424,3424,18,4,5559,3167,770,Germany,248,248,7551,240,236,2,1,Mid,Def
3425,3425,0,5,5570,6040,770,Germany,248,248,7551,243,235,0,1,GK,Def
3426,3426,5,4,6040,3167,770,Germany,248,248,7551,235,236,1,1,Def,Def
3427,3427,4,8,3167,5574,770,Germany,248,248,7551,236,234,1,1,Def,Def
3428,3428,8,18,5574,5559,770,Germany,248,248,7551,234,240,1,2,Def,Mid
3429,3429,18,8,5559,5574,770,Germany,248,248,7551,240,234,2,1,Mid,Def
3430,3430,8,5,5574,6040,770,Germany,248,248,7551,234,235,1,1,Def,Def
3431,3431,5,8,6040,5574,770,Germany,248,248,7551,235,234,1,1,Def,Def
3432,3432,8,4,5574,3167,770,Germany,248,248,7551,234,236,1,1,Def,Def
3433,3433,4,2,3167,5578,770,Germany,248,248,7551,236,237,1,1,Def,Def
3434,3434,2,1,5578,5579,770,Germany,248,248,7551,237,238,1,1,Def,Def
3435,3435,1,16,5579,5562,770,Germany,248,248,7551,238,241,1,2,Def,Mid
3436,3436,16,1,5562,5579,770,Germany,248,248,7551,241,238,2,1,Mid,Def
3437,3437,1,16,5579,5562,770,Germany,248,248,7551,238,241,1,2,Def,Mid
3438,3438,2,5,5578,6040,770,Germany,248,248,7551,237,235,1,1,Def,Def
3439,3439,5,4,6040,3167,770,Germany,249,249,7551,235,236,1,1,Def,Def
3440,3440,4,0,3167,5570,770,Germany,249,249,7551,236,243,1,0,Def,GK
3441,3441,0,4,5570,3167,770,Germany,249,249,7551,243,236,0,1,GK,Def
3442,3442,4,5,3167,6040,770,Germany,249,249,7551,236,235,1,1,Def,Def
3443,3443,5,10,6040,10287,770,Germany,249,249,7551,235,245,1,1,Def,Def
3444,3444,10,8,10287,5574,770,Germany,249,249,7551,245,234,1,1,Def,Def
3445,3445,8,10,5574,10287,770,Germany,249,249,7551,234,245,1,1,Def,Def
3446,3446,10,2,10287,5578,770,Germany,249,249,7551,245,237,1,1,Def,Def
3447,3447,2,1,5578,5579,770,Germany,249,249,7551,237,238,1,1,Def,Def
3448,3448,1,2,5579,5578,770,Germany,249,249,7551,238,237,1,1,Def,Def
3449,3449,2,1,5578,5579,770,Germany,249,249,7551,237,238,1,1,Def,Def
3450,3450,1,22,5579,5565,770,Germany,249,249,7551,238,246,1,3,Def,Fw
3451,3451,2,16,5578,5562,770,Germany,249,249,7551,237,241,1,2,Def,Mid
3452,3452,4,20,3167,5557,770,Germany,249,249,7551,236,242,1,2,Def,Mid
3453,3453,10,8,10287,5574,770,Germany,250,250,7551,245,234,1,1,Def,Def
3454,3454,8,5,5574,6040,770,Germany,250,250,7551,234,235,1,1,Def,Def
3455,3455,5,10,6040,10287,770,Germany,250,250,7551,235,245,1,1,Def,Def
3456,3456,10,2,10287,5578,770,Germany,250,250,7551,245,237,1,1,Def,Def
3457,3457,2,16,5578,5562,770,Germany,250,250,7551,237,241,1,2,Def,Mid
3458,3458,16,1,5562,5579,770,Germany,250,250,7551,241,238,2,1,Mid,Def
3459,3459,1,16,5579,5562,770,Germany,250,250,7551,238,241,1,2,Def,Mid
3460,3460,16,20,5562,5557,770,Germany,250,250,7551,241,242,2,2,Mid,Mid
3461,3461,4,8,3167,5574,770,Germany,250,250,7551,236,234,1,1,Def,Def
3462,3462,8,20,5574,5557,770,Germany,250,250,7551,234,242,1,2,Def,Mid
3463,3463,0,16,5570,5562,770,Germany,251,251,7551,243,241,0,2,GK,Mid
3464,3464,16,1,5562,5579,770,Germany,251,251,7551,241,238,2,1,Mid,Def
3465,3465,1,2,5579,10287,770,Germany,251,251,7551,238,245,1,1,Def,Def
3466,3466,2,18,10287,5559,770,Germany,251,251,7551,245,240,1,2,Def,Mid
3467,3467,18,8,5559,5574,770,Germany,251,251,7551,240,234,2,1,Mid,Def
3468,3468,8,16,5574,5562,770,Germany,251,251,7551,234,241,1,2,Def,Mid
3469,3469,16,2,5562,10287,770,Germany,251,251,7551,241,245,2,1,Mid,Def
3470,3470,2,18,10287,5559,770,Germany,251,251,7551,245,240,1,2,Def,Mid
3471,3471,18,2,5559,10287,770,Germany,251,251,7551,240,245,2,1,Mid,Def
3472,3472,2,4,10287,3167,770,Germany,251,251,7551,245,236,1,1,Def,Def
3473,3473,4,8,3167,5574,770,Germany,251,251,7551,236,234,1,1,Def,Def
3474,3474,8,18,5574,5559,770,Germany,251,251,7551,234,240,1,2,Def,Mid
3475,3475,0,16,5570,5562,770,Germany,251,251,7551,243,241,0,2,GK,Mid
3476,3476,16,2,5562,10287,770,Germany,251,251,7551,241,245,2,1,Mid,Def
3477,3477,2,8,10287,5574,770,Germany,251,251,7551,245,234,1,1,Def,Def
3478,3478,8,20,5574,5557,770,Germany,251,251,7551,234,242,1,2,Def,Mid
3479,3479,8,18,5574,5559,770,Germany,251,251,7551,234,240,1,2,Def,Mid
3480,3480,18,8,5559,5574,770,Germany,251,251,7551,240,234,2,1,Mid,Def
3481,3481,12,2,5540,5537,773,Switzerland,252,252,7550,247,248,2,1,Mid,Def
3482,3482,2,16,5537,3533,773,Switzerland,252,252,7550,248,249,1,2,Def,Mid
3483,3483,14,18,3500,5554,773,Switzerland,252,252,7550,250,251,2,2,Mid,Mid
3484,3484,18,12,5554,5540,773,Switzerland,252,252,7550,251,247,2,2,Mid,Mid
3485,3485,12,2,5540,5537,773,Switzerland,252,252,7550,247,248,2,1,Mid,Def
3486,3486,2,1,5537,5541,773,Switzerland,252,252,7550,248,252,1,1,Def,Def
3487,3487,14,12,3500,5540,773,Switzerland,252,252,7550,250,247,2,2,Mid,Mid
3488,3488,12,16,5540,3533,773,Switzerland,252,252,7550,247,249,2,2,Mid,Mid
3489,3489,16,4,3533,5549,773,Switzerland,252,252,7550,249,253,2,1,Mid,Def
3490,3490,4,12,5549,5540,773,Switzerland,252,252,7550,253,247,1,2,Def,Mid
3491,3491,12,2,5540,5537,773,Switzerland,252,252,7550,247,248,2,1,Mid,Def
3492,3492,2,1,5537,5541,773,Switzerland,252,252,7550,248,252,1,1,Def,Def
3493,3493,1,2,5541,5537,773,Switzerland,252,252,7550,252,248,1,1,Def,Def
3494,3494,2,12,5537,5540,773,Switzerland,252,252,7550,248,247,1,2,Def,Mid
3495,3495,12,4,5540,5549,773,Switzerland,252,252,7550,247,253,2,1,Mid,Def
3496,3496,4,12,5549,5540,773,Switzerland,252,252,7550,253,247,1,2,Def,Mid
3497,3497,12,14,5540,3500,773,Switzerland,252,252,7550,247,250,2,2,Mid,Mid
3498,3498,4,16,5549,3533,773,Switzerland,252,252,7550,253,249,1,2,Def,Mid
3499,3499,4,16,5549,3533,773,Switzerland,252,252,7550,253,249,1,2,Def,Mid
3500,3500,16,1,3533,5541,773,Switzerland,252,252,7550,249,252,2,1,Mid,Def
3501,3501,16,1,3533,5541,773,Switzerland,253,253,7550,249,252,2,1,Mid,Def
3502,3502,5,20,5544,5548,773,Switzerland,253,253,7550,254,255,1,2,Def,Mid
3503,3503,20,14,5548,3500,773,Switzerland,253,253,7550,255,250,2,2,Mid,Mid
3504,3504,14,4,3500,5549,773,Switzerland,253,253,7550,250,253,2,1,Mid,Def
3505,3505,4,24,5549,5543,773,Switzerland,253,253,7550,253,256,1,3,Def,Fw
3506,3506,14,1,3500,5541,773,Switzerland,253,253,7550,250,252,2,1,Mid,Def
3507,3507,1,2,5541,5537,773,Switzerland,253,253,7550,252,248,1,1,Def,Def
3508,3508,2,14,5537,3500,773,Switzerland,253,253,7550,248,250,1,2,Def,Mid
3509,3509,14,1,3500,5541,773,Switzerland,253,253,7550,250,252,2,1,Mid,Def
3510,3510,16,14,3533,3500,773,Switzerland,253,253,7550,249,250,2,2,Mid,Mid
3511,3511,14,18,3500,5554,773,Switzerland,253,253,7550,250,251,2,2,Mid,Mid
3512,3512,1,18,5541,5554,773,Switzerland,253,253,7550,252,251,1,2,Def,Mid
3513,3513,1,12,5541,5540,773,Switzerland,253,253,7550,252,247,1,2,Def,Mid
3514,3514,18,1,5554,5541,773,Switzerland,253,253,7550,251,252,2,1,Mid,Def
3515,3515,1,16,5541,3533,773,Switzerland,253,253,7550,252,249,1,2,Def,Mid
3516,3516,16,24,3533,5543,773,Switzerland,253,253,7550,249,256,2,3,Mid,Fw
3517,3517,16,4,3533,5549,773,Switzerland,253,253,7550,249,253,2,1,Mid,Def
3518,3518,14,18,3500,5554,773,Switzerland,254,254,7550,250,251,2,2,Mid,Mid
3519,3519,18,14,5554,3500,773,Switzerland,254,254,7550,251,250,2,2,Mid,Mid
3520,3520,4,2,5549,5537,773,Switzerland,254,254,7550,253,248,1,1,Def,Def
3521,3521,2,4,5537,5549,773,Switzerland,254,254,7550,248,253,1,1,Def,Def
3522,3522,4,18,5549,5554,773,Switzerland,254,254,7550,253,251,1,2,Def,Mid
3523,3523,20,14,5548,3500,773,Switzerland,254,254,7550,255,250,2,2,Mid,Mid
3524,3524,14,16,3500,3533,773,Switzerland,254,254,7550,250,249,2,2,Mid,Mid
3525,3525,16,12,3533,5540,773,Switzerland,254,254,7550,249,247,2,2,Mid,Mid
3526,3526,1,12,5541,5540,773,Switzerland,254,254,7550,252,247,1,2,Def,Mid
3527,3527,12,2,5540,5537,773,Switzerland,254,254,7550,247,248,2,1,Mid,Def
3528,3528,2,4,5537,5549,773,Switzerland,254,254,7550,248,253,1,1,Def,Def
3529,3529,4,5,5549,5544,773,Switzerland,254,254,7550,253,254,1,1,Def,Def
3530,3530,4,2,5549,5537,773,Switzerland,254,254,7550,253,248,1,1,Def,Def
3531,3531,2,5,5537,5544,773,Switzerland,254,254,7550,248,254,1,1,Def,Def
3532,3532,5,18,5544,5554,773,Switzerland,254,254,7550,254,251,1,2,Def,Mid
3533,3533,0,12,5550,5540,773,Switzerland,255,255,7550,257,247,0,2,GK,Mid
3534,3534,12,14,5540,3500,773,Switzerland,255,255,7550,247,250,2,2,Mid,Mid
3535,3535,14,18,3500,5554,773,Switzerland,255,255,7550,250,251,2,2,Mid,Mid
3536,3536,18,12,5554,5540,773,Switzerland,255,255,7550,251,247,2,2,Mid,Mid
3537,3537,12,14,5540,3500,773,Switzerland,255,255,7550,247,250,2,2,Mid,Mid
3538,3538,14,16,3500,3533,773,Switzerland,255,255,7550,250,249,2,2,Mid,Mid
3539,3539,16,12,3533,5540,773,Switzerland,255,255,7550,249,247,2,2,Mid,Mid
3540,3540,12,20,5540,5548,773,Switzerland,255,255,7550,247,255,2,2,Mid,Mid
3541,3541,16,14,3533,3500,773,Switzerland,255,255,7550,249,250,2,2,Mid,Mid
3542,3542,14,16,3500,3533,773,Switzerland,255,255,7550,250,249,2,2,Mid,Mid
3543,3543,16,18,3533,5554,773,Switzerland,255,255,7550,249,251,2,2,Mid,Mid
3544,3544,5,14,5544,3500,773,Switzerland,256,256,7550,254,250,1,2,Def,Mid
3545,3545,14,4,3500,5549,773,Switzerland,256,256,7550,250,253,2,1,Mid,Def
3546,3546,4,14,5549,3500,773,Switzerland,256,256,7550,253,250,1,2,Def,Mid
3547,3547,14,2,3500,5537,773,Switzerland,256,256,7550,250,248,2,1,Mid,Def
3548,3548,2,1,5537,5541,773,Switzerland,256,256,7550,248,252,1,1,Def,Def
3549,3549,16,1,3533,5541,773,Switzerland,256,256,7550,249,252,2,1,Mid,Def
3550,3550,1,2,5541,5537,773,Switzerland,256,256,7550,252,248,1,1,Def,Def
3551,3551,2,4,5537,5549,773,Switzerland,256,256,7550,248,253,1,1,Def,Def
3552,3552,4,5,5549,5544,773,Switzerland,256,256,7550,253,254,1,1,Def,Def
3553,3553,5,4,5544,5549,773,Switzerland,256,256,7550,254,253,1,1,Def,Def
3554,3554,4,2,5549,5537,773,Switzerland,256,256,7550,253,248,1,1,Def,Def
3555,3555,2,12,5537,5540,773,Switzerland,256,256,7550,248,247,1,2,Def,Mid
3556,3556,12,4,5540,5549,773,Switzerland,256,256,7550,247,253,2,1,Mid,Def
3557,3557,4,14,5549,3500,773,Switzerland,256,256,7550,253,250,1,2,Def,Mid
3558,3558,14,4,3500,5549,773,Switzerland,256,256,7550,250,253,2,1,Mid,Def
3559,3559,4,5,5549,5544,773,Switzerland,256,256,7550,253,254,1,1,Def,Def
3560,3560,5,16,5544,3533,773,Switzerland,256,256,7550,254,249,1,2,Def,Mid
3561,3561,12,1,5540,5541,773,Switzerland,257,257,7550,247,252,2,1,Mid,Def
3562,3562,1,12,5541,5540,773,Switzerland,257,257,7550,252,247,1,2,Def,Mid
3563,3563,12,14,5540,3500,773,Switzerland,257,257,7550,247,250,2,2,Mid,Mid
3564,3564,14,16,3500,3533,773,Switzerland,257,257,7550,250,249,2,2,Mid,Mid
3565,3565,16,20,3533,5548,773,Switzerland,257,257,7550,249,255,2,2,Mid,Mid
3566,3566,20,16,5548,3533,773,Switzerland,257,257,7550,255,249,2,2,Mid,Mid
3567,3567,16,4,3533,5549,773,Switzerland,257,257,7550,249,253,2,1,Mid,Def
3568,3568,4,12,5549,5540,773,Switzerland,257,257,7550,253,247,1,2,Def,Mid
3569,3569,12,14,5540,3500,773,Switzerland,257,257,7550,247,250,2,2,Mid,Mid
3570,3570,14,5,3500,5544,773,Switzerland,257,257,7550,250,254,2,1,Mid,Def
3571,3571,5,4,5544,5549,773,Switzerland,257,257,7550,254,253,1,1,Def,Def
3572,3572,5,2,5544,5537,773,Switzerland,258,258,7550,254,248,1,1,Def,Def
3573,3573,2,0,5537,5550,773,Switzerland,258,258,7550,248,257,1,0,Def,GK
3574,3574,0,5,5550,5544,773,Switzerland,258,258,7550,257,254,0,1,GK,Def
3575,3575,5,4,5544,5549,773,Switzerland,258,258,7550,254,253,1,1,Def,Def
3576,3576,4,2,5549,5537,773,Switzerland,258,258,7550,253,248,1,1,Def,Def
3577,3577,2,12,5537,5540,773,Switzerland,258,258,7550,248,247,1,2,Def,Mid
3578,3578,12,4,5540,5549,773,Switzerland,258,258,7550,247,253,2,1,Mid,Def
3579,3579,4,14,5549,3500,773,Switzerland,258,258,7550,253,250,1,2,Def,Mid
3580,3580,14,2,3500,5537,773,Switzerland,258,258,7550,250,248,2,1,Mid,Def
3581,3581,2,16,5537,3533,773,Switzerland,258,258,7550,248,249,1,2,Def,Mid
3582,3582,18,24,5554,5543,773,Switzerland,258,258,7550,251,256,2,3,Mid,Fw
3583,3583,24,20,5543,5548,773,Switzerland,258,258,7550,256,255,3,2,Fw,Mid
3584,3584,12,18,5540,5554,773,Switzerland,259,259,7550,247,251,2,2,Mid,Mid
3585,3585,18,12,5554,5540,773,Switzerland,259,259,7550,251,247,2,2,Mid,Mid
3586,3586,2,16,5537,3533,773,Switzerland,259,259,7550,248,249,1,2,Def,Mid
3587,3587,16,4,3533,5549,773,Switzerland,259,259,7550,249,253,2,1,Mid,Def
3588,3588,4,12,5549,5540,773,Switzerland,259,259,7550,253,247,1,2,Def,Mid
3589,3589,12,20,5540,5548,773,Switzerland,259,259,7550,247,255,2,2,Mid,Mid
3590,3590,20,14,5548,3500,773,Switzerland,259,259,7550,255,250,2,2,Mid,Mid
3591,3591,1,16,5541,3533,773,Switzerland,259,259,7550,252,249,1,2,Def,Mid
3592,3592,16,14,3533,3500,773,Switzerland,259,259,7550,249,250,2,2,Mid,Mid
3593,3593,14,4,3500,5549,773,Switzerland,259,259,7550,250,253,2,1,Mid,Def
3594,3594,4,14,5549,3500,773,Switzerland,259,259,7550,253,250,1,2,Def,Mid
3595,3595,14,20,3500,5548,773,Switzerland,259,259,7550,250,255,2,2,Mid,Mid
3596,3596,20,16,5548,3533,773,Switzerland,259,259,7550,255,249,2,2,Mid,Mid
3597,3597,0,2,5550,5537,773,Switzerland,260,260,7550,257,248,0,1,GK,Def
3598,3598,2,1,5537,5541,773,Switzerland,260,260,7550,248,252,1,1,Def,Def
3599,3599,1,14,5541,3500,773,Switzerland,260,260,7550,252,250,1,2,Def,Mid
3600,3600,14,16,3500,3533,773,Switzerland,260,260,7550,250,249,2,2,Mid,Mid
3601,3601,14,18,3500,5554,773,Switzerland,260,260,7550,250,251,2,2,Mid,Mid
3602,3602,18,14,5554,3500,773,Switzerland,260,260,7550,251,250,2,2,Mid,Mid
3603,3603,18,20,5554,5548,773,Switzerland,260,260,7550,251,255,2,2,Mid,Mid
3604,3604,20,16,5548,3533,773,Switzerland,260,260,7550,255,249,2,2,Mid,Mid
3605,3605,16,5,3533,5544,773,Switzerland,260,260,7550,249,254,2,1,Mid,Def
3606,3606,5,18,5544,5554,773,Switzerland,260,260,7550,254,251,1,2,Def,Mid
3607,3607,4,12,5549,5540,773,Switzerland,260,260,7550,253,247,1,2,Def,Mid
3608,3608,12,2,5540,5537,773,Switzerland,260,260,7550,247,248,2,1,Mid,Def
3609,3609,2,12,5537,5540,773,Switzerland,260,260,7550,248,247,1,2,Def,Mid
3610,3610,12,2,5540,5537,773,Switzerland,260,260,7550,247,248,2,1,Mid,Def
3611,3611,2,14,5537,3500,773,Switzerland,260,260,7550,248,250,1,2,Def,Mid
3612,3612,20,16,5548,3533,773,Switzerland,260,260,7550,255,249,2,2,Mid,Mid
3613,3613,14,0,3500,5550,773,Switzerland,261,261,7550,250,257,2,0,Mid,GK
3614,3614,0,4,5550,5549,773,Switzerland,261,261,7550,257,253,0,1,GK,Def
3615,3615,4,5,5549,5544,773,Switzerland,261,261,7550,253,254,1,1,Def,Def
3616,3616,5,14,5544,3500,773,Switzerland,261,261,7550,254,250,1,2,Def,Mid
3617,3617,14,2,3500,5537,773,Switzerland,261,261,7550,250,248,2,1,Mid,Def
3618,3618,2,1,5537,5541,773,Switzerland,261,261,7550,248,252,1,1,Def,Def
3619,3619,1,16,5541,3533,773,Switzerland,261,261,7550,252,249,1,2,Def,Mid
3620,3620,2,14,5537,3500,773,Switzerland,261,261,7550,248,250,1,2,Def,Mid
3621,3621,14,4,3500,5549,773,Switzerland,261,261,7550,250,253,2,1,Mid,Def
3622,3622,5,14,5544,3500,773,Switzerland,261,261,7550,254,250,1,2,Def,Mid
3623,3623,2,4,5537,5549,773,Switzerland,261,261,7550,248,253,1,1,Def,Def
3624,3624,4,0,5549,5550,773,Switzerland,261,261,7550,253,257,1,0,Def,GK
3625,3625,0,14,5550,3500,773,Switzerland,261,261,7550,257,250,0,2,GK,Mid
3626,3626,14,18,3500,5554,773,Switzerland,261,261,7550,250,251,2,2,Mid,Mid
3627,3627,16,20,3533,5548,773,Switzerland,261,261,7550,249,255,2,2,Mid,Mid
3628,3628,2,1,5603,5594,786,Serbia,262,262,7550,224,258,1,1,Def,Def
