,index,frompos,topos,frompla,topla,possesteam,teamname,playNum,period,gameid,fromid,toid,newfpos,newtpos,newfposname,newtposname
1908,1908,2,4,5635,5638,798,Panama,190,190,7536,89,90,1,1,Def,Def
1909,1909,4,16,5638,5637,798,Panama,190,190,7536,90,82,1,2,Def,Mid
1910,1910,5,14,5634,5646,798,Panama,191,191,7536,91,92,1,2,Def,Mid
1911,1911,14,5,5646,5634,798,Panama,191,191,7536,92,91,2,1,Mid,Def
1912,1912,14,20,5646,5628,798,Panama,191,191,7536,92,84,2,2,Mid,Mid
1913,1913,5,9,5634,5640,798,Panama,191,191,7536,91,83,1,1,Def,Def
1914,1914,9,2,5640,5635,798,Panama,191,191,7536,83,89,1,1,Def,Def
1915,1915,2,1,5635,5641,798,Panama,191,191,7536,89,81,1,1,Def,Def
1916,1916,1,12,5641,5645,798,Panama,191,191,7536,81,80,1,2,Def,Mid
1917,1917,1,2,5641,5635,798,Panama,191,191,7536,81,89,1,1,Def,Def
1918,1918,2,20,5635,5628,798,Panama,191,191,7536,89,84,1,2,Def,Mid
1919,1919,4,9,5638,5640,798,Panama,192,192,7536,90,83,1,1,Def,Def
1920,1920,9,4,5640,5638,798,Panama,192,192,7536,83,90,1,1,Def,Def
1921,1921,4,5,5638,5634,798,Panama,192,192,7536,90,91,1,1,Def,Def
1922,1922,5,4,5634,5638,798,Panama,192,192,7536,91,90,1,1,Def,Def
1923,1923,4,9,5638,5640,798,Panama,192,192,7536,90,83,1,1,Def,Def
1924,1924,9,4,5640,5638,798,Panama,192,192,7536,83,90,1,1,Def,Def
1925,1925,5,16,5634,5637,798,Panama,192,192,7536,91,82,1,2,Def,Mid
1926,1926,17,19,5630,3621,782,Belgium,193,193,7536,88,87,2,2,Mid,Mid
1927,1927,3,4,5639,3077,782,Belgium,193,193,7536,74,73,1,1,Def,Def
1928,1928,4,14,3077,5642,782,Belgium,193,193,7536,73,86,1,2,Def,Mid
1929,1929,14,7,5642,5633,782,Belgium,193,193,7536,86,72,2,1,Mid,Def
1930,1930,7,4,5633,3077,782,Belgium,193,193,7536,72,73,1,1,Def,Def
1931,1931,4,14,3077,5642,782,Belgium,193,193,7536,73,86,1,2,Def,Mid
1932,1932,14,3,5642,5639,782,Belgium,193,193,7536,86,74,2,1,Mid,Def
1933,1933,3,2,5639,20005,782,Belgium,193,193,7536,74,85,1,1,Def,Def
1934,1934,6,12,3176,3089,782,Belgium,193,193,7536,76,75,1,2,Def,Mid
1935,1935,5,14,5634,5646,798,Panama,194,194,7536,91,92,1,2,Def,Mid
1936,1936,14,5,5646,5634,798,Panama,194,194,7536,92,91,2,1,Mid,Def
1937,1937,5,4,5634,5638,798,Panama,194,194,7536,91,90,1,1,Def,Def
1938,1938,4,12,5638,5645,798,Panama,194,194,7536,90,80,1,2,Def,Mid
1939,1939,12,9,5645,5640,798,Panama,194,194,7536,80,83,2,1,Mid,Def
1940,1940,9,2,5640,5635,798,Panama,194,194,7536,83,89,1,1,Def,Def
1941,1941,2,22,5635,5631,798,Panama,194,194,7536,89,79,1,3,Def,Fw
1942,1942,14,20,5646,5628,798,Panama,194,194,7536,92,84,2,2,Mid,Mid
1943,1943,20,14,5628,5646,798,Panama,194,194,7536,84,92,2,2,Mid,Mid
1944,1944,14,4,5646,5638,798,Panama,194,194,7536,92,90,2,1,Mid,Def
1945,1945,4,9,5638,5640,798,Panama,194,194,7536,90,83,1,1,Def,Def
1946,1946,9,5,5640,5634,798,Panama,194,194,7536,83,91,1,1,Def,Def
1947,1947,5,4,5634,5638,798,Panama,194,194,7536,91,90,1,1,Def,Def
1948,1948,4,1,5638,5641,798,Panama,194,194,7536,90,81,1,1,Def,Def
1949,1949,1,16,5641,5637,798,Panama,194,194,7536,81,82,1,2,Def,Mid
1950,1950,2,0,20005,3509,782,Belgium,195,195,7536,85,71,1,0,Def,GK
1951,1951,0,6,3509,3176,782,Belgium,195,195,7536,71,76,0,1,GK,Def
1952,1952,14,3,5642,5639,782,Belgium,195,195,7536,86,74,2,1,Mid,Def
1953,1953,3,4,5639,3077,782,Belgium,195,195,7536,74,73,1,1,Def,Def
1954,1954,4,3,3077,5639,782,Belgium,195,195,7536,73,74,1,1,Def,Def
1955,1955,3,2,5639,20005,782,Belgium,195,195,7536,74,85,1,1,Def,Def
1956,1956,2,6,20005,3176,782,Belgium,195,195,7536,85,76,1,1,Def,Def
1957,1957,17,6,5630,3176,782,Belgium,195,195,7536,88,76,2,1,Mid,Def
1958,1958,6,22,3176,3289,782,Belgium,195,195,7536,76,77,1,3,Def,Fw
1959,1959,12,17,3089,5630,782,Belgium,195,195,7536,75,88,2,2,Mid,Mid
1960,1960,12,6,3089,3176,782,Belgium,196,196,7536,75,76,2,1,Mid,Def
1961,1961,6,12,3176,3089,782,Belgium,196,196,7536,76,75,1,2,Def,Mid
1962,1962,12,0,3089,3509,782,Belgium,196,196,7536,75,71,2,0,Mid,GK
1963,1963,0,3,3509,5639,782,Belgium,196,196,7536,71,74,0,1,GK,Def
1964,1964,3,2,5639,20005,782,Belgium,196,196,7536,74,85,1,1,Def,Def
1965,1965,2,3,20005,5639,782,Belgium,196,196,7536,85,74,1,1,Def,Def
1966,1966,3,14,5639,5642,782,Belgium,196,196,7536,74,86,1,2,Def,Mid
1967,1967,14,19,5642,3621,782,Belgium,196,196,7536,86,87,2,2,Mid,Mid
1968,1968,4,2,3077,20005,782,Belgium,196,196,7536,73,85,1,1,Def,Def
1969,1969,2,3,20005,5639,782,Belgium,196,196,7536,85,74,1,1,Def,Def
1970,1970,3,4,5639,3077,782,Belgium,196,196,7536,74,73,1,1,Def,Def
1971,1971,4,14,3077,5642,782,Belgium,196,196,7536,73,86,1,2,Def,Mid
1972,1972,14,4,5642,3077,782,Belgium,196,196,7536,86,73,2,1,Mid,Def
1973,1973,4,3,3077,5639,782,Belgium,196,196,7536,73,74,1,1,Def,Def
1974,1974,3,2,5639,20005,782,Belgium,196,196,7536,74,85,1,1,Def,Def
1975,1975,2,17,20005,5630,782,Belgium,196,196,7536,85,88,1,2,Def,Mid
1976,1976,17,6,5630,3176,782,Belgium,196,196,7536,88,76,2,1,Mid,Def
1977,1977,12,22,3089,3289,782,Belgium,196,196,7536,75,77,2,3,Mid,Fw
1978,1978,19,12,3621,3089,782,Belgium,196,196,7536,87,75,2,2,Mid,Mid
1979,1979,0,12,5636,5645,798,Panama,197,197,7536,78,80,0,2,GK,Mid
1980,1980,12,16,5645,5637,798,Panama,197,197,7536,80,82,2,2,Mid,Mid
1981,1981,1,16,5641,5637,798,Panama,197,197,7536,81,82,1,2,Def,Mid
1982,1982,16,1,5637,5641,798,Panama,197,197,7536,82,81,2,1,Mid,Def
1983,1983,1,12,5641,5645,798,Panama,197,197,7536,81,80,1,2,Def,Mid
1984,1984,12,16,5645,5637,798,Panama,197,197,7536,80,82,2,2,Mid,Mid
1985,1985,2,14,5635,5646,798,Panama,198,198,7536,89,92,1,2,Def,Mid
1986,1986,14,5,5646,5634,798,Panama,198,198,7536,92,91,2,1,Mid,Def
1987,1987,5,14,5634,5646,798,Panama,198,198,7536,91,92,1,2,Def,Mid
1988,1988,14,5,5646,5634,798,Panama,198,198,7536,92,91,2,1,Mid,Def
1989,1989,5,4,5634,5638,798,Panama,198,198,7536,91,90,1,1,Def,Def
1990,1990,4,2,5638,5635,798,Panama,198,198,7536,90,89,1,1,Def,Def
1991,1991,2,9,5635,5640,798,Panama,198,198,7536,89,83,1,1,Def,Def
1992,1992,12,9,5645,5640,798,Panama,198,198,7536,80,83,2,1,Mid,Def
1993,1993,6,2,3176,20005,782,Belgium,199,199,7536,76,85,1,1,Def,Def
1994,1994,2,3,20005,5639,782,Belgium,199,199,7536,85,74,1,1,Def,Def
1995,1995,3,4,5639,3077,782,Belgium,199,199,7536,74,73,1,1,Def,Def
1996,1996,4,2,3077,20005,782,Belgium,199,199,7536,73,85,1,1,Def,Def
1997,1997,2,3,20005,5639,782,Belgium,199,199,7536,85,74,1,1,Def,Def
1998,1998,3,4,5639,3077,782,Belgium,199,199,7536,74,73,1,1,Def,Def
1999,1999,4,3,3077,5639,782,Belgium,199,199,7536,73,74,1,1,Def,Def
2000,2000,3,2,5639,20005,782,Belgium,199,199,7536,74,85,1,1,Def,Def
2001,2001,2,3,20005,5639,782,Belgium,199,199,7536,85,74,1,1,Def,Def
2002,2002,3,4,5639,3077,782,Belgium,199,199,7536,74,73,1,1,Def,Def
2003,2003,4,7,3077,5633,782,Belgium,199,199,7536,73,72,1,1,Def,Def
2004,2004,6,19,3176,3621,782,Belgium,200,200,7536,76,87,1,2,Def,Mid
2005,2005,19,22,3621,3289,782,Belgium,200,200,7536,87,77,2,3,Mid,Fw
2006,2006,22,6,3289,3176,782,Belgium,200,200,7536,77,76,3,1,Fw,Def
2007,2007,12,4,3089,3077,782,Belgium,200,200,7536,75,73,2,1,Mid,Def
2008,2008,4,17,3077,5630,782,Belgium,200,200,7536,73,88,1,2,Def,Mid
2009,2009,12,19,3089,3621,782,Belgium,200,200,7536,75,87,2,2,Mid,Mid
2010,2010,6,2,3176,20005,782,Belgium,201,201,7536,76,85,1,1,Def,Def
2011,2011,2,3,20005,5639,782,Belgium,201,201,7536,85,74,1,1,Def,Def
2012,2012,3,4,5639,3077,782,Belgium,201,201,7536,74,73,1,1,Def,Def
2013,2013,7,4,5633,3077,782,Belgium,201,201,7536,72,73,1,1,Def,Def
2014,2014,4,2,3077,20005,782,Belgium,201,201,7536,73,85,1,1,Def,Def
2015,2015,2,22,20005,3289,782,Belgium,201,201,7536,85,77,1,3,Def,Fw
2016,2016,22,17,3289,5630,782,Belgium,201,201,7536,77,88,3,2,Fw,Mid
2017,2017,5,20,5634,5628,798,Panama,202,202,7536,91,84,1,2,Def,Mid
2018,2018,20,22,5628,5631,798,Panama,202,202,7536,84,79,2,3,Mid,Fw
2019,2019,22,1,5631,5641,798,Panama,202,202,7536,79,81,3,1,Fw,Def
2020,2020,4,5,5638,5634,798,Panama,202,202,7536,90,91,1,1,Def,Def
2021,2021,14,5,5646,5634,798,Panama,202,202,7536,92,91,2,1,Mid,Def
2022,2022,5,2,5634,5635,798,Panama,202,202,7536,91,89,1,1,Def,Def
2023,2023,2,9,5635,5640,798,Panama,202,202,7536,89,83,1,1,Def,Def
2024,2024,9,1,5640,5641,798,Panama,202,202,7536,83,81,1,1,Def,Def
2025,2025,1,16,5641,5637,798,Panama,202,202,7536,81,82,1,2,Def,Mid
2026,2026,12,7,3089,5633,782,Belgium,203,203,7536,75,72,2,1,Mid,Def
2027,2027,7,19,5633,3621,782,Belgium,203,203,7536,72,87,1,2,Def,Mid
2028,2028,12,2,3089,20005,782,Belgium,203,203,7536,75,85,2,1,Mid,Def
2029,2029,12,2,3089,20005,782,Belgium,203,203,7536,75,85,2,1,Mid,Def
2030,2030,6,2,3176,20005,782,Belgium,203,203,7536,76,85,1,1,Def,Def
2031,2031,2,3,20005,5639,782,Belgium,203,203,7536,85,74,1,1,Def,Def
2032,2032,12,2,3089,20005,782,Belgium,203,203,7536,75,85,2,1,Mid,Def
2033,2033,6,2,3176,20005,782,Belgium,203,203,7536,76,85,1,1,Def,Def
2034,2034,2,3,20005,5639,782,Belgium,203,203,7536,85,74,1,1,Def,Def
2035,2035,3,4,5639,3077,782,Belgium,203,203,7536,74,73,1,1,Def,Def
2036,2036,4,2,3077,20005,782,Belgium,203,203,7536,73,85,1,1,Def,Def
2037,2037,2,3,20005,5639,782,Belgium,203,203,7536,85,74,1,1,Def,Def
2038,2038,3,4,5639,3077,782,Belgium,203,203,7536,74,73,1,1,Def,Def
2039,2039,4,2,3077,20005,782,Belgium,203,203,7536,73,85,1,1,Def,Def
2040,2040,2,6,20005,3176,782,Belgium,203,203,7536,85,76,1,1,Def,Def
2041,2041,6,17,3176,5630,782,Belgium,203,203,7536,76,88,1,2,Def,Mid
2042,2042,3,14,5639,5642,782,Belgium,204,204,7536,74,86,1,2,Def,Mid
2043,2043,12,7,3089,5633,782,Belgium,204,204,7536,75,72,2,1,Mid,Def
2044,2044,7,17,5633,5630,782,Belgium,204,204,7536,72,88,1,2,Def,Mid
2045,2045,17,22,5630,3289,782,Belgium,204,204,7536,88,77,2,3,Mid,Fw
2046,2046,14,2,5642,20005,782,Belgium,204,204,7536,86,85,2,1,Mid,Def
2047,2047,12,22,5645,5631,798,Panama,205,205,7536,80,79,2,3,Mid,Fw
2048,2048,22,20,5631,5628,798,Panama,205,205,7536,79,84,3,2,Fw,Mid
2049,2049,20,5,5628,5634,798,Panama,205,205,7536,84,91,2,1,Mid,Def
2050,2050,14,12,5646,5645,798,Panama,205,205,7536,92,80,2,2,Mid,Mid
2051,2051,12,20,5645,5628,798,Panama,205,205,7536,80,84,2,2,Mid,Mid
2052,2052,20,22,5628,5631,798,Panama,205,205,7536,84,79,2,3,Mid,Fw
2053,2053,14,16,5646,5637,798,Panama,205,205,7536,92,82,2,2,Mid,Mid
2054,2054,3,0,5639,3509,782,Belgium,206,206,7536,74,71,1,0,Def,GK
2055,2055,0,3,3509,5639,782,Belgium,206,206,7536,71,74,0,1,GK,Def
2056,2056,3,12,5639,3089,782,Belgium,206,206,7536,74,75,1,2,Def,Mid
2057,2057,12,3,3089,5639,782,Belgium,206,206,7536,75,74,2,1,Mid,Def
2058,2058,3,12,5639,3089,782,Belgium,206,206,7536,74,75,1,2,Def,Mid
2059,2059,12,22,3089,3289,782,Belgium,206,206,7536,75,77,2,3,Mid,Fw
2060,2060,14,4,5642,3077,782,Belgium,207,207,7536,86,73,2,1,Mid,Def
2061,2061,4,7,3077,5633,782,Belgium,207,207,7536,73,72,1,1,Def,Def
2062,2062,7,19,5633,3621,782,Belgium,207,207,7536,72,87,1,2,Def,Mid
2063,2063,19,7,3621,5633,782,Belgium,207,207,7536,87,72,2,1,Mid,Def
2064,2064,19,14,3621,5642,782,Belgium,207,207,7536,87,86,2,2,Mid,Mid
2065,2065,14,12,5642,3089,782,Belgium,207,207,7536,86,75,2,2,Mid,Mid
2066,2066,6,22,3176,3289,782,Belgium,207,207,7536,76,77,1,3,Def,Fw
2067,2067,3,2,5639,20005,782,Belgium,208,208,7536,74,85,1,1,Def,Def
2068,2068,2,3,20005,5639,782,Belgium,208,208,7536,85,74,1,1,Def,Def
2069,2069,3,4,5639,3077,782,Belgium,208,208,7536,74,73,1,1,Def,Def
2070,2070,4,2,3077,20005,782,Belgium,208,208,7536,73,85,1,1,Def,Def
2071,2071,2,6,20005,3176,782,Belgium,208,208,7536,85,76,1,1,Def,Def
2072,2072,6,19,3176,3621,782,Belgium,208,208,7536,76,87,1,2,Def,Mid
2073,2073,17,4,5630,3077,782,Belgium,208,208,7536,88,73,2,1,Mid,Def
2074,2074,16,1,5637,5641,798,Panama,209,209,7536,82,81,2,1,Mid,Def
2075,2075,1,9,5641,5640,798,Panama,209,209,7536,81,83,1,1,Def,Def
2076,2076,9,2,5640,5635,798,Panama,209,209,7536,83,89,1,1,Def,Def
2077,2077,2,14,5635,5646,798,Panama,209,209,7536,89,92,1,2,Def,Mid
2078,2078,14,5,5646,5634,798,Panama,209,209,7536,92,91,2,1,Mid,Def
2079,2079,5,20,5634,5628,798,Panama,209,209,7536,91,84,1,2,Def,Mid
2080,2080,20,16,5628,5637,798,Panama,209,209,7536,84,82,2,2,Mid,Mid
2081,2081,16,22,5637,5631,798,Panama,209,209,7536,82,79,2,3,Mid,Fw
2082,2082,0,4,3509,3077,782,Belgium,210,210,7536,71,73,0,1,GK,Def
2083,2083,4,12,3077,3089,782,Belgium,210,210,7536,73,75,1,2,Def,Mid
2084,2084,12,2,3089,20005,782,Belgium,210,210,7536,75,85,2,1,Mid,Def
2085,2085,17,2,5630,20005,782,Belgium,210,210,7536,88,85,2,1,Mid,Def
2086,2086,2,12,20005,3089,782,Belgium,210,210,7536,85,75,1,2,Def,Mid
2087,2087,12,17,3089,5630,782,Belgium,210,210,7536,75,88,2,2,Mid,Mid
2088,2088,17,22,5630,3289,782,Belgium,210,210,7536,88,77,2,3,Mid,Fw
2089,2089,12,17,3089,5630,782,Belgium,210,210,7536,75,88,2,2,Mid,Mid
2090,2090,12,22,3089,3289,782,Belgium,210,210,7536,75,77,2,3,Mid,Fw
2091,2091,4,5,5638,5634,798,Panama,211,211,7536,90,91,1,1,Def,Def
2092,2092,20,5,5628,5634,798,Panama,211,211,7536,84,91,2,1,Mid,Def
2093,2093,5,14,5634,5646,798,Panama,211,211,7536,91,92,1,2,Def,Mid
2094,2094,9,20,5640,5628,798,Panama,211,211,7536,83,84,1,2,Def,Mid
2095,2095,20,9,5628,5640,798,Panama,211,211,7536,84,83,2,1,Mid,Def
2096,2096,9,22,5640,5631,798,Panama,211,211,7536,83,79,1,3,Def,Fw
2097,2097,22,12,5631,5645,798,Panama,211,211,7536,79,80,3,2,Fw,Mid
2098,2098,0,2,3509,20005,782,Belgium,212,212,7536,71,85,0,1,GK,Def
2099,2099,2,3,20005,5639,782,Belgium,212,212,7536,85,74,1,1,Def,Def
2100,2100,3,2,5639,20005,782,Belgium,212,212,7536,74,85,1,1,Def,Def
2101,2101,2,3,20005,5639,782,Belgium,212,212,7536,85,74,1,1,Def,Def
2102,2102,3,12,5639,3089,782,Belgium,212,212,7536,74,75,1,2,Def,Mid
2103,2103,12,19,3089,3621,782,Belgium,212,212,7536,75,87,2,2,Mid,Mid
2104,2104,3,0,5639,3509,782,Belgium,213,213,7536,74,71,1,0,Def,GK
2105,2105,0,3,3509,5639,782,Belgium,213,213,7536,71,74,0,1,GK,Def
2106,2106,3,4,5639,3077,782,Belgium,213,213,7536,74,73,1,1,Def,Def
2107,2107,4,2,3077,20005,782,Belgium,213,213,7536,73,85,1,1,Def,Def
2108,2108,2,3,20005,5639,782,Belgium,213,213,7536,85,74,1,1,Def,Def
2109,2109,3,14,5639,5642,782,Belgium,213,213,7536,74,86,1,2,Def,Mid
2110,2110,14,4,5642,3077,782,Belgium,213,213,7536,86,73,2,1,Mid,Def
2111,2111,4,2,3077,20005,782,Belgium,213,213,7536,73,85,1,1,Def,Def
2112,2112,2,3,20005,5639,782,Belgium,213,213,7536,85,74,1,1,Def,Def
2113,2113,3,2,5639,20005,782,Belgium,213,213,7536,74,85,1,1,Def,Def
2114,2114,2,6,20005,3176,782,Belgium,213,213,7536,85,76,1,1,Def,Def
2115,2115,6,17,3176,5630,782,Belgium,213,213,7536,76,88,1,2,Def,Mid
2116,2116,17,6,5630,3176,782,Belgium,213,213,7536,88,76,2,1,Mid,Def
2117,2117,6,2,3176,20005,782,Belgium,213,213,7536,76,85,1,1,Def,Def
2118,2118,2,3,20005,5639,782,Belgium,213,213,7536,85,74,1,1,Def,Def
2119,2119,3,7,5639,5633,782,Belgium,213,213,7536,74,72,1,1,Def,Def
2120,2120,0,2,3509,20005,782,Belgium,214,214,7536,71,85,0,1,GK,Def
2121,2121,2,12,20005,3089,782,Belgium,214,214,7536,85,75,1,2,Def,Mid
2122,2122,12,19,3089,3621,782,Belgium,214,214,7536,75,87,2,2,Mid,Mid
2123,2123,17,19,5630,3621,782,Belgium,214,214,7536,88,87,2,2,Mid,Mid
2124,2124,17,4,5630,3077,782,Belgium,214,214,7536,88,73,2,1,Mid,Def
2125,2125,16,1,5637,5641,798,Panama,215,215,7536,82,81,2,1,Mid,Def
2126,2126,4,5,5638,5634,798,Panama,215,215,7536,90,91,1,1,Def,Def
2127,2127,5,22,5634,5631,798,Panama,215,215,7536,91,79,1,3,Def,Fw
2128,2128,2,1,5635,5641,798,Panama,215,215,7536,89,81,1,1,Def,Def
2129,2129,1,14,5641,5646,798,Panama,215,215,7536,81,92,1,2,Def,Mid
2130,2130,14,1,5646,5641,798,Panama,215,215,7536,92,81,2,1,Mid,Def
2131,2131,1,14,5641,5646,798,Panama,215,215,7536,81,92,1,2,Def,Mid
2132,2132,14,1,5646,5641,798,Panama,215,215,7536,92,81,2,1,Mid,Def
2133,2133,1,14,5641,5646,798,Panama,215,215,7536,81,92,1,2,Def,Mid
2134,2134,14,9,5646,5640,798,Panama,215,215,7536,92,83,2,1,Mid,Def
2135,2135,14,22,5646,5631,798,Panama,215,215,7536,92,79,2,3,Mid,Fw
2136,2136,22,12,5631,5645,798,Panama,215,215,7536,79,80,3,2,Fw,Mid
2137,2137,12,5,5645,5634,798,Panama,215,215,7536,80,91,2,1,Mid,Def
2138,2138,5,12,5634,5645,798,Panama,215,215,7536,91,80,1,2,Def,Mid
2139,2139,12,20,5645,5628,798,Panama,215,215,7536,80,84,2,2,Mid,Mid
2140,2140,2,14,20005,5642,782,Belgium,216,216,7536,85,86,1,2,Def,Mid
2141,2141,14,19,5642,3621,782,Belgium,216,216,7536,86,87,2,2,Mid,Mid
2142,2142,19,2,3621,20005,782,Belgium,216,216,7536,87,85,2,1,Mid,Def
2143,2143,2,19,20005,3621,782,Belgium,216,216,7536,85,87,1,2,Def,Mid
2144,2144,3,12,5639,3089,782,Belgium,216,216,7536,74,75,1,2,Def,Mid
2145,2145,12,17,3089,5630,782,Belgium,216,216,7536,75,88,2,2,Mid,Mid
2146,2146,4,3,3077,5639,782,Belgium,216,216,7536,73,74,1,1,Def,Def
2147,2147,3,2,5639,20005,782,Belgium,216,216,7536,74,85,1,1,Def,Def
2148,2148,6,7,3176,5633,782,Belgium,216,216,7536,76,72,1,1,Def,Def
2149,2149,22,14,3289,5642,782,Belgium,217,217,7536,77,86,3,2,Fw,Mid
2150,2150,7,3,5633,5639,782,Belgium,217,217,7536,72,74,1,1,Def,Def
2151,2151,3,12,5639,3089,782,Belgium,217,217,7536,74,75,1,2,Def,Mid
2152,2152,12,14,3089,5642,782,Belgium,217,217,7536,75,86,2,2,Mid,Mid
2153,2153,14,4,5642,3077,782,Belgium,217,217,7536,86,73,2,1,Mid,Def
2154,2154,4,7,3077,5633,782,Belgium,217,217,7536,73,72,1,1,Def,Def
2155,2155,7,4,5633,3077,782,Belgium,217,217,7536,72,73,1,1,Def,Def
2156,2156,4,2,3077,20005,782,Belgium,217,217,7536,73,85,1,1,Def,Def
2157,2157,2,14,20005,5642,782,Belgium,217,217,7536,85,86,1,2,Def,Mid
2158,2158,14,2,5642,20005,782,Belgium,217,217,7536,86,85,2,1,Mid,Def
2159,2159,2,17,20005,5630,782,Belgium,217,217,7536,85,88,1,2,Def,Mid
2160,2160,12,3,3089,5639,782,Belgium,217,217,7536,75,74,2,1,Mid,Def
2161,2161,12,6,3089,3176,782,Belgium,217,217,7536,75,76,2,1,Mid,Def
2162,2162,6,3,3176,5639,782,Belgium,217,217,7536,76,74,1,1,Def,Def
2163,2163,3,14,5639,5642,782,Belgium,217,217,7536,74,86,1,2,Def,Mid
2164,2164,14,12,5642,3089,782,Belgium,217,217,7536,86,75,2,2,Mid,Mid
2165,2165,12,17,3089,5630,782,Belgium,217,217,7536,75,88,2,2,Mid,Mid
2166,2166,17,22,5630,3289,782,Belgium,217,217,7536,88,77,2,3,Mid,Fw
2167,2167,5,9,5634,5640,798,Panama,218,218,7536,91,83,1,1,Def,Def
2168,2168,9,14,5640,5646,798,Panama,218,218,7536,83,92,1,2,Def,Mid
2169,2169,1,16,5641,5637,798,Panama,218,218,7536,81,82,1,2,Def,Mid
2170,2170,16,1,5637,5641,798,Panama,218,218,7536,82,81,2,1,Mid,Def
2171,2171,1,22,5641,5631,798,Panama,218,218,7536,81,79,1,3,Def,Fw
2172,2172,22,1,5631,5641,798,Panama,218,218,7536,79,81,3,1,Fw,Def
2173,2173,4,22,3077,3289,782,Belgium,219,219,7536,73,77,1,3,Def,Fw
2174,2174,3,12,5639,3089,782,Belgium,219,219,7536,74,75,1,2,Def,Mid
2175,2175,12,17,3089,5630,782,Belgium,219,219,7536,75,88,2,2,Mid,Mid
2176,2176,22,17,3289,5630,782,Belgium,219,219,7536,77,88,3,2,Fw,Mid
2177,2177,17,7,5630,5633,782,Belgium,219,219,7536,88,72,2,1,Mid,Def
2178,2178,5,14,5634,5646,798,Panama,220,220,7536,91,92,1,2,Def,Mid
2179,2179,9,4,5640,5638,798,Panama,220,220,7536,83,90,1,1,Def,Def
2180,2180,4,5,5638,5634,798,Panama,220,220,7536,90,91,1,1,Def,Def
2181,2181,5,14,5634,5646,798,Panama,220,220,7536,91,92,1,2,Def,Mid
2182,2182,14,20,5646,5628,798,Panama,220,220,7536,92,84,2,2,Mid,Mid
2183,2183,5,4,5634,5638,798,Panama,220,220,7536,91,90,1,1,Def,Def
2184,2184,4,9,5638,5640,798,Panama,220,220,7536,90,83,1,1,Def,Def
2185,2185,14,5,5646,5634,798,Panama,220,220,7536,92,91,2,1,Mid,Def
2186,2186,5,20,5634,5628,798,Panama,220,220,7536,91,84,1,2,Def,Mid
2187,2187,20,5,5628,5634,798,Panama,220,220,7536,84,91,2,1,Mid,Def
2188,2188,5,14,5634,5646,798,Panama,220,220,7536,91,92,1,2,Def,Mid
2189,2189,16,1,5637,5641,798,Panama,220,220,7536,82,81,2,1,Mid,Def
2190,2190,16,2,5637,5635,798,Panama,220,220,7536,82,89,2,1,Mid,Def
2191,2191,5,22,5634,5631,798,Panama,221,221,7536,91,79,1,3,Def,Fw
2192,2192,22,16,5631,5637,798,Panama,221,221,7536,79,82,3,2,Fw,Mid
2193,2193,14,1,5646,5641,798,Panama,221,221,7536,92,81,2,1,Mid,Def
2194,2194,1,16,5641,5637,798,Panama,221,221,7536,81,82,1,2,Def,Mid
2195,2195,0,22,5636,5631,798,Panama,221,221,7536,78,79,0,3,GK,Fw
2196,2196,22,20,5631,5628,798,Panama,221,221,7536,79,84,3,2,Fw,Mid
2197,2197,4,7,3077,5633,782,Belgium,222,222,7536,73,72,1,1,Def,Def
2198,2198,0,3,3509,5639,782,Belgium,222,222,7536,71,74,0,1,GK,Def
2199,2199,3,14,5639,5642,782,Belgium,222,222,7536,74,86,1,2,Def,Mid
2200,2200,14,12,5642,3089,782,Belgium,222,222,7536,86,75,2,2,Mid,Mid
2201,2201,12,14,3089,5642,782,Belgium,222,222,7536,75,86,2,2,Mid,Mid
2202,2202,14,3,5642,5639,782,Belgium,222,222,7536,86,74,2,1,Mid,Def
2203,2203,3,2,5639,20005,782,Belgium,222,222,7536,74,85,1,1,Def,Def
2204,2204,2,7,20005,5633,782,Belgium,222,222,7536,85,72,1,1,Def,Def
2205,2205,0,2,3509,20005,782,Belgium,223,223,7536,71,85,0,1,GK,Def
2206,2206,2,3,20005,5639,782,Belgium,223,223,7536,85,74,1,1,Def,Def
2207,2207,3,14,5639,5642,782,Belgium,223,223,7536,74,86,1,2,Def,Mid
2208,2208,14,4,5642,3077,782,Belgium,223,223,7536,86,73,2,1,Mid,Def
2209,2209,4,12,3077,3089,782,Belgium,223,223,7536,73,75,1,2,Def,Mid
2210,2210,17,12,5630,3089,782,Belgium,223,223,7536,88,75,2,2,Mid,Mid
2211,2211,12,17,3089,5630,782,Belgium,223,223,7536,75,88,2,2,Mid,Mid
2212,2212,22,6,3289,3176,782,Belgium,223,223,7536,77,76,3,1,Fw,Def
2213,2213,6,22,3176,3289,782,Belgium,223,223,7536,76,77,1,3,Def,Fw
2214,2214,12,2,3089,20005,782,Belgium,224,224,7536,75,85,2,1,Mid,Def
2215,2215,2,3,20005,5639,782,Belgium,224,224,7536,85,74,1,1,Def,Def
2216,2216,3,2,5639,20005,782,Belgium,224,224,7536,74,85,1,1,Def,Def
2217,2217,2,12,20005,3089,782,Belgium,224,224,7536,85,75,1,2,Def,Mid
2218,2218,12,17,3089,5630,782,Belgium,224,224,7536,75,88,2,2,Mid,Mid
2219,2219,6,14,3176,5642,782,Belgium,225,225,7536,76,86,1,2,Def,Mid
2220,2220,14,2,5642,20005,782,Belgium,225,225,7536,86,85,2,1,Mid,Def
