,index,frompos,topos,frompla,topla,possesteam,teamname,playNum,period,gameid,fromid,toid,newfpos,newtpos,newfposname,newtposname
8215,8215,4,2,5488,5478,792,Australia,530,530,7562,392,389,1,1,Def,Def
8216,8216,2,4,5478,5488,792,Australia,530,530,7562,389,392,1,1,Def,Def
8217,8217,4,5,5488,5479,792,Australia,530,530,7562,392,393,1,1,Def,Def
8218,8218,5,14,5479,3281,792,Australia,530,530,7562,393,387,1,2,Def,Mid
8219,8219,14,18,3281,5491,792,Australia,530,530,7562,387,395,2,2,Mid,Mid
8220,8220,18,15,5491,5494,792,Australia,530,530,7562,395,394,2,2,Mid,Mid
8221,8221,15,5,5494,5479,792,Australia,530,530,7562,394,393,2,1,Mid,Def
8222,8222,5,14,5479,3281,792,Australia,530,530,7562,393,387,1,2,Def,Mid
8223,8223,14,5,3281,5479,792,Australia,530,530,7562,387,393,2,1,Mid,Def
8224,8224,14,4,3281,5488,792,Australia,530,530,7562,387,392,2,1,Mid,Def
8225,8225,4,2,5488,5478,792,Australia,530,530,7562,392,389,1,1,Def,Def
8226,8226,2,18,5478,5491,792,Australia,530,530,7562,389,395,1,2,Def,Mid
8227,8227,18,14,5491,3281,792,Australia,530,530,7562,395,387,2,2,Mid,Mid
8228,8228,14,5,3281,5479,792,Australia,530,530,7562,387,393,2,1,Mid,Def
8229,8229,5,15,5479,5494,792,Australia,530,530,7562,393,394,1,2,Def,Mid
8230,8230,15,14,5494,3281,792,Australia,530,530,7562,394,387,2,2,Mid,Mid
8231,8231,14,15,3281,5494,792,Australia,530,530,7562,387,394,2,2,Mid,Mid
8232,8232,5,14,5479,3281,792,Australia,530,530,7562,393,387,1,2,Def,Mid
8233,8233,14,15,3281,5494,792,Australia,530,530,7562,387,394,2,2,Mid,Mid
8234,8234,15,14,5494,3281,792,Australia,530,530,7562,394,387,2,2,Mid,Mid
8235,8235,14,15,3281,5494,792,Australia,530,530,7562,387,394,2,2,Mid,Mid
8236,8236,15,14,5494,3281,792,Australia,530,530,7562,394,387,2,2,Mid,Mid
8237,8237,15,12,5494,5489,792,Australia,530,530,7562,394,390,2,2,Mid,Mid
8238,8238,11,1,5481,5482,792,Australia,530,530,7562,396,391,2,1,Mid,Def
8239,8239,0,2,5528,5530,784,Peru,531,531,7562,143,135,0,1,GK,Def
8240,8240,2,4,5530,5738,784,Peru,531,531,7562,135,144,1,1,Def,Def
8241,8241,4,10,5738,5529,784,Peru,531,531,7562,144,134,1,1,Def,Def
8242,8242,10,5,5529,5518,784,Peru,531,531,7562,134,138,1,1,Def,Def
8243,8243,5,4,5518,5738,784,Peru,531,531,7562,138,144,1,1,Def,Def
8244,8244,4,2,5738,5530,784,Peru,531,531,7562,144,135,1,1,Def,Def
8245,8245,2,1,5530,5521,784,Peru,531,531,7562,135,141,1,1,Def,Def
8246,8246,1,2,5521,5530,784,Peru,531,531,7562,141,135,1,1,Def,Def
8247,8247,2,4,5530,5738,784,Peru,531,531,7562,135,144,1,1,Def,Def
8248,8248,4,5,5738,5518,784,Peru,531,531,7562,144,138,1,1,Def,Def
8249,8249,5,18,5518,5519,784,Peru,531,531,7562,138,137,1,2,Def,Mid
8250,8250,18,5,5519,5518,784,Peru,531,531,7562,137,138,2,1,Mid,Def
8251,8251,5,10,5518,5529,784,Peru,531,531,7562,138,134,1,1,Def,Def
8252,8252,10,18,5529,5519,784,Peru,531,531,7562,134,137,1,2,Def,Mid
8253,8253,14,18,3281,5491,792,Australia,532,532,7562,387,395,2,2,Mid,Mid
8254,8254,18,12,5491,5489,792,Australia,532,532,7562,395,390,2,2,Mid,Mid
8255,8255,12,1,5489,5482,792,Australia,532,532,7562,390,391,2,1,Mid,Def
8256,8256,1,12,5482,5489,792,Australia,532,532,7562,391,390,1,2,Def,Mid
8257,8257,12,2,5489,5478,792,Australia,532,532,7562,390,389,2,1,Mid,Def
8258,8258,2,4,5478,5488,792,Australia,532,532,7562,389,392,1,1,Def,Def
8259,8259,4,14,5488,3281,792,Australia,532,532,7562,392,387,1,2,Def,Mid
8260,8260,14,18,3281,5491,792,Australia,532,532,7562,387,395,2,2,Mid,Mid
8261,8261,18,5,5491,5479,792,Australia,532,532,7562,395,393,2,1,Mid,Def
8262,8262,5,11,5479,5481,792,Australia,532,532,7562,393,396,1,2,Def,Mid
8263,8263,18,11,5491,5481,792,Australia,533,533,7562,395,396,2,2,Mid,Mid
8264,8264,14,1,3281,5482,792,Australia,533,533,7562,387,391,2,1,Mid,Def
8265,8265,1,4,5482,5488,792,Australia,533,533,7562,391,392,1,1,Def,Def
8266,8266,4,5,5488,5479,792,Australia,533,533,7562,392,393,1,1,Def,Def
8267,8267,5,14,5479,3281,792,Australia,533,533,7562,393,387,1,2,Def,Mid
8268,8268,14,5,3281,5479,792,Australia,533,533,7562,387,393,2,1,Mid,Def
8269,8269,5,4,5479,5488,792,Australia,533,533,7562,393,392,1,1,Def,Def
8270,8270,4,2,5488,5478,792,Australia,533,533,7562,392,389,1,1,Def,Def
8271,8271,2,12,5478,5489,792,Australia,533,533,7562,389,390,1,2,Def,Mid
8272,8272,12,14,5489,3281,792,Australia,533,533,7562,390,387,2,2,Mid,Mid
8273,8273,14,5,3281,5479,792,Australia,533,533,7562,387,393,2,1,Mid,Def
8274,8274,5,14,5479,3281,792,Australia,533,533,7562,393,387,1,2,Def,Mid
8275,8275,14,12,3281,5489,792,Australia,533,533,7562,387,390,2,2,Mid,Mid
8276,8276,12,2,5489,5478,792,Australia,533,533,7562,390,389,2,1,Mid,Def
8277,8277,1,11,5482,5481,792,Australia,533,533,7562,391,396,1,2,Def,Mid
8278,8278,0,4,3240,5488,792,Australia,534,534,7562,388,392,0,1,GK,Def
8279,8279,4,14,5488,3281,792,Australia,534,534,7562,392,387,1,2,Def,Mid
8280,8280,14,2,3281,5478,792,Australia,534,534,7562,387,389,2,1,Mid,Def
8281,8281,2,4,5478,5488,792,Australia,534,534,7562,389,392,1,1,Def,Def
8282,8282,4,5,5488,5479,792,Australia,534,534,7562,392,393,1,1,Def,Def
8283,8283,5,4,5479,5488,792,Australia,534,534,7562,393,392,1,1,Def,Def
8284,8284,4,2,5488,5478,792,Australia,534,534,7562,392,389,1,1,Def,Def
8285,8285,2,4,5478,5488,792,Australia,534,534,7562,389,392,1,1,Def,Def
8286,8286,4,5,5488,5479,792,Australia,534,534,7562,392,393,1,1,Def,Def
8287,8287,18,5,5491,5479,792,Australia,534,534,7562,395,393,2,1,Mid,Def
8288,8288,5,15,5479,5494,792,Australia,534,534,7562,393,394,1,2,Def,Mid
8289,8289,0,4,3240,5488,792,Australia,535,535,7562,388,392,0,1,GK,Def
8290,8290,4,14,5488,3281,792,Australia,535,535,7562,392,387,1,2,Def,Mid
8291,8291,14,4,3281,5488,792,Australia,535,535,7562,387,392,2,1,Mid,Def
8292,8292,4,2,5488,5478,792,Australia,535,535,7562,392,389,1,1,Def,Def
8293,8293,2,1,5478,5482,792,Australia,535,535,7562,389,391,1,1,Def,Def
8294,8294,1,2,5482,5478,792,Australia,535,535,7562,391,389,1,1,Def,Def
8295,8295,2,4,5478,5488,792,Australia,535,535,7562,389,392,1,1,Def,Def
8296,8296,4,2,5488,5478,792,Australia,535,535,7562,392,389,1,1,Def,Def
8297,8297,2,0,5478,3240,792,Australia,535,535,7562,389,388,1,0,Def,GK
8298,8298,0,4,3240,5488,792,Australia,535,535,7562,388,392,0,1,GK,Def
8299,8299,4,2,5488,5478,792,Australia,535,535,7562,392,389,1,1,Def,Def
8300,8300,2,12,5478,5489,792,Australia,535,535,7562,389,390,1,2,Def,Mid
8301,8301,18,15,5491,5494,792,Australia,535,535,7562,395,394,2,2,Mid,Mid
8302,8302,15,11,5494,5481,792,Australia,535,535,7562,394,396,2,2,Mid,Mid
8303,8303,14,2,3281,5478,792,Australia,535,535,7562,387,389,2,1,Mid,Def
8304,8304,8,10,5523,5529,784,Peru,536,536,7562,386,134,1,1,Def,Def
8305,8305,10,18,5529,5519,784,Peru,536,536,7562,134,137,1,2,Def,Mid
8306,8306,18,5,5519,5518,784,Peru,536,536,7562,137,138,2,1,Mid,Def
8307,8307,5,10,5518,5529,784,Peru,536,536,7562,138,134,1,1,Def,Def
8308,8308,10,4,5529,5738,784,Peru,536,536,7562,134,144,1,1,Def,Def
8309,8309,4,1,5738,5521,784,Peru,536,536,7562,144,141,1,1,Def,Def
8310,8310,1,2,5521,5530,784,Peru,536,536,7562,141,135,1,1,Def,Def
8311,8311,2,4,5530,5738,784,Peru,536,536,7562,135,144,1,1,Def,Def
8312,8312,4,10,5738,5529,784,Peru,536,536,7562,144,134,1,1,Def,Def
8313,8313,10,5,5529,5518,784,Peru,536,536,7562,134,138,1,1,Def,Def
8314,8314,5,15,5518,5525,784,Peru,536,536,7562,138,142,1,2,Def,Mid
8315,8315,15,5,5525,5518,784,Peru,536,536,7562,142,138,2,1,Mid,Def
8316,8316,0,2,3240,5478,792,Australia,537,537,7562,388,389,0,1,GK,Def
8317,8317,2,12,5478,5489,792,Australia,537,537,7562,389,390,1,2,Def,Mid
8318,8318,12,2,5489,5478,792,Australia,537,537,7562,390,389,2,1,Mid,Def
8319,8319,2,14,5478,3281,792,Australia,537,537,7562,389,387,1,2,Def,Mid
8320,8320,14,2,3281,5478,792,Australia,537,537,7562,387,389,2,1,Mid,Def
8321,8321,2,1,5478,5482,792,Australia,537,537,7562,389,391,1,1,Def,Def
8322,8322,1,2,5482,5478,792,Australia,537,537,7562,391,389,1,1,Def,Def
8323,8323,2,12,5478,5489,792,Australia,537,537,7562,389,390,1,2,Def,Mid
8324,8324,12,2,5489,5478,792,Australia,537,537,7562,390,389,2,1,Mid,Def
8325,8325,2,12,5478,5489,792,Australia,537,537,7562,389,390,1,2,Def,Mid
8326,8326,12,2,5489,5478,792,Australia,537,537,7562,390,389,2,1,Mid,Def
8327,8327,11,12,5481,5489,792,Australia,537,537,7562,396,390,2,2,Mid,Mid
8328,8328,12,4,5489,5488,792,Australia,537,537,7562,390,392,2,1,Mid,Def
8329,8329,4,5,5488,5479,792,Australia,537,537,7562,392,393,1,1,Def,Def
8330,8330,5,4,5479,5488,792,Australia,537,537,7562,393,392,1,1,Def,Def
8331,8331,4,2,5488,5478,792,Australia,537,537,7562,392,389,1,1,Def,Def
8332,8332,2,12,5478,5489,792,Australia,537,537,7562,389,390,1,2,Def,Mid
8333,8333,14,2,3281,5478,792,Australia,537,537,7562,387,389,2,1,Mid,Def
8334,8334,18,15,5491,5494,792,Australia,538,538,7562,395,394,2,2,Mid,Mid
8335,8335,4,5,5488,5479,792,Australia,538,538,7562,392,393,1,1,Def,Def
8336,8336,5,14,5479,3281,792,Australia,538,538,7562,393,387,1,2,Def,Mid
8337,8337,12,14,5489,3281,792,Australia,538,538,7562,390,387,2,2,Mid,Mid
8338,8338,14,2,3281,5478,792,Australia,538,538,7562,387,389,2,1,Mid,Def
8339,8339,2,1,5478,5482,792,Australia,538,538,7562,389,391,1,1,Def,Def
8340,8340,12,2,5489,5478,792,Australia,538,538,7562,390,389,2,1,Mid,Def
8341,8341,2,4,5478,5488,792,Australia,538,538,7562,389,392,1,1,Def,Def
8342,8342,4,5,5488,5479,792,Australia,538,538,7562,392,393,1,1,Def,Def
8343,8343,5,0,5479,3240,792,Australia,538,538,7562,393,388,1,0,Def,GK
8344,8344,0,2,3240,5478,792,Australia,538,538,7562,388,389,0,1,GK,Def
8345,8345,2,12,5478,5489,792,Australia,538,538,7562,389,390,1,2,Def,Mid
8346,8346,12,11,5489,5481,792,Australia,538,538,7562,390,396,2,2,Mid,Mid
8347,8347,5,10,5518,5529,784,Peru,539,539,7562,138,134,1,1,Def,Def
8348,8348,10,11,5529,3632,784,Peru,539,539,7562,134,133,1,2,Def,Mid
8349,8349,11,5,3632,5518,784,Peru,539,539,7562,133,138,2,1,Mid,Def
8350,8350,5,4,5518,5738,784,Peru,539,539,7562,138,144,1,1,Def,Def
8351,8351,4,1,5738,5521,784,Peru,539,539,7562,144,141,1,1,Def,Def
8352,8352,1,2,5521,5530,784,Peru,539,539,7562,141,135,1,1,Def,Def
8353,8353,2,1,5530,5521,784,Peru,539,539,7562,135,141,1,1,Def,Def
8354,8354,1,8,5521,5523,784,Peru,539,539,7562,141,386,1,1,Def,Def
8355,8355,8,10,5523,5529,784,Peru,539,539,7562,386,134,1,1,Def,Def
8356,8356,10,22,5529,5535,784,Peru,539,539,7562,134,139,1,3,Def,Fw
8357,8357,10,5,5529,5518,784,Peru,539,539,7562,134,138,1,1,Def,Def
8358,8358,5,10,5518,5529,784,Peru,539,539,7562,138,134,1,1,Def,Def
8359,8359,10,5,5529,5518,784,Peru,539,539,7562,134,138,1,1,Def,Def
8360,8360,5,11,5518,3632,784,Peru,539,539,7562,138,133,1,2,Def,Mid
8361,8361,11,5,3632,5518,784,Peru,539,539,7562,133,138,2,1,Mid,Def
8362,8362,5,8,5518,5523,784,Peru,539,539,7562,138,386,1,1,Def,Def
8363,8363,8,2,5523,5530,784,Peru,539,539,7562,386,135,1,1,Def,Def
8364,8364,2,8,5530,5523,784,Peru,539,539,7562,135,386,1,1,Def,Def
8365,8365,8,10,5523,5529,784,Peru,539,539,7562,386,134,1,1,Def,Def
8366,8366,5,22,5518,5535,784,Peru,539,539,7562,138,139,1,3,Def,Fw
8367,8367,11,22,3632,5535,784,Peru,539,539,7562,133,139,2,3,Mid,Fw
8368,8368,18,10,5519,5529,784,Peru,539,539,7562,137,134,2,1,Mid,Def
8369,8369,10,5,5529,5518,784,Peru,539,539,7562,134,138,1,1,Def,Def
8370,8370,5,10,5518,5529,784,Peru,539,539,7562,138,134,1,1,Def,Def
8371,8371,10,11,5529,3632,784,Peru,539,539,7562,134,133,1,2,Def,Mid
8372,8372,1,2,5521,5530,784,Peru,539,539,7562,141,135,1,1,Def,Def
8373,8373,1,4,5521,5738,784,Peru,539,539,7562,141,144,1,1,Def,Def
8374,8374,4,5,5738,5518,784,Peru,539,539,7562,144,138,1,1,Def,Def
8375,8375,5,22,5518,5535,784,Peru,539,539,7562,138,139,1,3,Def,Fw
8376,8376,5,15,5479,5494,792,Australia,540,540,7562,393,394,1,2,Def,Mid
8377,8377,18,14,5491,3281,792,Australia,540,540,7562,395,387,2,2,Mid,Mid
8378,8378,14,4,3281,5488,792,Australia,540,540,7562,387,392,2,1,Mid,Def
8379,8379,4,2,5488,5478,792,Australia,540,540,7562,392,389,1,1,Def,Def
8380,8380,2,12,5478,5489,792,Australia,540,540,7562,389,390,1,2,Def,Mid
8381,8381,12,2,5489,5478,792,Australia,540,540,7562,390,389,2,1,Mid,Def
8382,8382,14,2,3281,5478,792,Australia,540,540,7562,387,389,2,1,Mid,Def
8383,8383,2,14,5478,3281,792,Australia,540,540,7562,389,387,1,2,Def,Mid
8384,8384,14,2,3281,5478,792,Australia,540,540,7562,387,389,2,1,Mid,Def
8385,8385,2,0,5478,3240,792,Australia,540,540,7562,389,388,1,0,Def,GK
8386,8386,0,18,3240,5491,792,Australia,540,540,7562,388,395,0,2,GK,Mid
8387,8387,5,4,5479,5488,792,Australia,541,541,7562,393,392,1,1,Def,Def
8388,8388,22,2,5493,5478,792,Australia,541,541,7562,397,389,3,1,Fw,Def
8389,8389,2,12,5478,5489,792,Australia,541,541,7562,389,390,1,2,Def,Mid
8390,8390,12,2,5489,5478,792,Australia,541,541,7562,390,389,2,1,Mid,Def
8391,8391,2,12,5478,5489,792,Australia,541,541,7562,389,390,1,2,Def,Mid
8392,8392,14,4,3281,5488,792,Australia,541,541,7562,387,392,2,1,Mid,Def
8393,8393,4,5,5488,5479,792,Australia,541,541,7562,392,393,1,1,Def,Def
8394,8394,5,4,5479,5488,792,Australia,541,541,7562,393,392,1,1,Def,Def
8395,8395,14,5,3281,5479,792,Australia,541,541,7562,387,393,2,1,Mid,Def
8396,8396,5,14,5479,3281,792,Australia,541,541,7562,393,387,1,2,Def,Mid
8397,8397,14,12,3281,5489,792,Australia,541,541,7562,387,390,2,2,Mid,Mid
8398,8398,4,14,5488,3281,792,Australia,542,542,7562,392,387,1,2,Def,Mid
8399,8399,14,18,3281,5491,792,Australia,542,542,7562,387,395,2,2,Mid,Mid
8400,8400,18,5,5491,5479,792,Australia,542,542,7562,395,393,2,1,Mid,Def
8401,8401,5,14,5479,3281,792,Australia,542,542,7562,393,387,1,2,Def,Mid
8402,8402,14,2,3281,5478,792,Australia,542,542,7562,387,389,2,1,Mid,Def
8403,8403,1,2,5482,5478,792,Australia,542,542,7562,391,389,1,1,Def,Def
8404,8404,1,2,5482,5478,792,Australia,542,542,7562,391,389,1,1,Def,Def
8405,8405,2,4,5478,5488,792,Australia,542,542,7562,389,392,1,1,Def,Def
8406,8406,4,18,5488,5491,792,Australia,542,542,7562,392,395,1,2,Def,Mid
8407,8407,18,12,5491,5489,792,Australia,542,542,7562,395,390,2,2,Mid,Mid
8408,8408,12,2,5489,5478,792,Australia,542,542,7562,390,389,2,1,Mid,Def
8409,8409,2,14,5478,3281,792,Australia,542,542,7562,389,387,1,2,Def,Mid
8410,8410,14,2,3281,5478,792,Australia,542,542,7562,387,389,2,1,Mid,Def
8411,8411,2,4,5478,5488,792,Australia,542,542,7562,389,392,1,1,Def,Def
8412,8412,4,15,5488,5483,792,Australia,542,542,7562,392,398,1,2,Def,Mid
8413,8413,15,22,5483,6314,792,Australia,542,542,7562,398,399,2,3,Mid,Fw
8414,8414,22,15,6314,5483,792,Australia,542,542,7562,399,398,3,2,Fw,Mid
8415,8415,5,4,5479,5488,792,Australia,543,543,7562,393,392,1,1,Def,Def
8416,8416,4,12,5488,5489,792,Australia,543,543,7562,392,390,1,2,Def,Mid
8417,8417,12,4,5489,5488,792,Australia,543,543,7562,390,392,2,1,Mid,Def
8418,8418,4,2,5488,5478,792,Australia,543,543,7562,392,389,1,1,Def,Def
8419,8419,2,11,5478,5481,792,Australia,543,543,7562,389,396,1,2,Def,Mid
8420,8420,11,14,5481,3281,792,Australia,543,543,7562,396,387,2,2,Mid,Mid
8421,8421,14,2,3281,5478,792,Australia,543,543,7562,387,389,2,1,Mid,Def
8422,8422,12,1,5489,5482,792,Australia,543,543,7562,390,391,2,1,Mid,Def
8423,8423,12,22,5489,6314,792,Australia,543,543,7562,390,399,2,3,Mid,Fw
8424,8424,15,14,5483,3281,792,Australia,543,543,7562,398,387,2,2,Mid,Mid
8425,8425,14,15,3281,5483,792,Australia,543,543,7562,387,398,2,2,Mid,Mid
8426,8426,15,14,5483,3281,792,Australia,543,543,7562,398,387,2,2,Mid,Mid
8427,8427,4,5,5488,5479,792,Australia,544,544,7562,392,393,1,1,Def,Def
8428,8428,18,5,5490,5479,792,Australia,544,544,7562,400,393,2,1,Mid,Def
8429,8429,4,12,5488,5489,792,Australia,544,544,7562,392,390,1,2,Def,Mid
8430,8430,12,2,5489,5478,792,Australia,544,544,7562,390,389,2,1,Mid,Def
8431,8431,2,4,5478,5488,792,Australia,544,544,7562,389,392,1,1,Def,Def
8432,8432,4,5,5488,5479,792,Australia,544,544,7562,392,393,1,1,Def,Def
8433,8433,5,12,5479,5489,792,Australia,544,544,7562,393,390,1,2,Def,Mid
8434,8434,12,4,5489,5488,792,Australia,544,544,7562,390,392,2,1,Mid,Def
8435,8435,4,11,5488,5481,792,Australia,544,544,7562,392,396,1,2,Def,Mid
8436,8436,11,1,5481,5482,792,Australia,544,544,7562,396,391,2,1,Mid,Def
8437,8437,12,11,5489,5481,792,Australia,545,545,7562,390,396,2,2,Mid,Mid
8438,8438,11,12,5481,5489,792,Australia,545,545,7562,396,390,2,2,Mid,Mid
8439,8439,14,5,3281,5479,792,Australia,545,545,7562,387,393,2,1,Mid,Def
8440,8440,5,14,5479,3281,792,Australia,545,545,7562,393,387,1,2,Def,Mid
8441,8441,14,12,3281,5489,792,Australia,545,545,7562,387,390,2,2,Mid,Mid
8442,8442,12,11,5489,5481,792,Australia,545,545,7562,390,396,2,2,Mid,Mid
8443,8443,11,15,5481,5483,792,Australia,545,545,7562,396,398,2,2,Mid,Mid
8444,8444,15,11,5483,5481,792,Australia,545,545,7562,398,396,2,2,Mid,Mid
8445,8445,14,12,3281,5489,792,Australia,545,545,7562,387,390,2,2,Mid,Mid
8446,8446,2,1,5478,5482,792,Australia,545,545,7562,389,391,1,1,Def,Def
8447,8447,1,2,5482,5478,792,Australia,545,545,7562,391,389,1,1,Def,Def
8448,8448,14,11,3281,5481,792,Australia,545,545,7562,387,396,2,2,Mid,Mid
8449,8449,14,2,3281,5478,792,Australia,545,545,7562,387,389,2,1,Mid,Def
8450,8450,2,12,5478,5489,792,Australia,546,546,7562,389,390,1,2,Def,Mid
8451,8451,12,11,5489,5481,792,Australia,546,546,7562,390,396,2,2,Mid,Mid
8452,8452,4,0,5488,3240,792,Australia,546,546,7562,392,388,1,0,Def,GK
8453,8453,0,4,3240,5488,792,Australia,546,546,7562,388,392,0,1,GK,Def
8454,8454,4,12,5488,5489,792,Australia,546,546,7562,392,390,1,2,Def,Mid
8455,8455,12,1,5489,5482,792,Australia,546,546,7562,390,391,2,1,Mid,Def
8456,8456,1,11,5482,5481,792,Australia,546,546,7562,391,396,1,2,Def,Mid
8457,8457,11,12,5481,5489,792,Australia,546,546,7562,396,390,2,2,Mid,Mid
8458,8458,14,4,3281,5488,792,Australia,546,546,7562,387,392,2,1,Mid,Def
8459,8459,4,15,5488,5483,792,Australia,546,546,7562,392,398,1,2,Def,Mid
8460,8460,15,4,5483,5488,792,Australia,546,546,7562,398,392,2,1,Mid,Def
8461,8461,4,14,5488,3281,792,Australia,546,546,7562,392,387,1,2,Def,Mid
8462,8462,11,18,5481,5490,792,Australia,546,546,7562,396,400,2,2,Mid,Mid
8463,8463,12,2,5489,5478,792,Australia,546,546,7562,390,389,2,1,Mid,Def
8464,8464,2,1,5478,5482,792,Australia,546,546,7562,389,391,1,1,Def,Def
8465,8465,1,11,5482,5481,792,Australia,546,546,7562,391,396,1,2,Def,Mid
8466,8466,11,1,5481,5482,792,Australia,546,546,7562,396,391,2,1,Mid,Def
8467,8467,0,5,5528,5518,784,Peru,547,547,7562,143,138,0,1,GK,Def
8468,8468,5,18,5518,5525,784,Peru,547,547,7562,138,142,1,2,Def,Mid
8469,8469,18,5,5525,5518,784,Peru,547,547,7562,142,138,2,1,Mid,Def
8470,8470,5,15,5518,5519,784,Peru,547,547,7562,138,137,1,2,Def,Mid
8471,8471,15,5,5519,5518,784,Peru,547,547,7562,137,138,2,1,Mid,Def
8472,8472,5,18,5518,5525,784,Peru,547,547,7562,138,142,1,2,Def,Mid
8473,8473,5,11,5518,6313,784,Peru,547,547,7562,138,401,1,2,Def,Mid
8474,8474,11,10,6313,5526,784,Peru,547,547,7562,401,140,2,1,Mid,Def
8475,8475,10,2,5526,5530,784,Peru,547,547,7562,140,135,1,1,Def,Def
8476,8476,2,1,5530,5521,784,Peru,547,547,7562,135,141,1,1,Def,Def
8477,8477,1,2,5521,5530,784,Peru,547,547,7562,141,135,1,1,Def,Def
8478,8478,2,0,5530,5528,784,Peru,547,547,7562,135,143,1,0,Def,GK
8479,8479,0,2,5528,5530,784,Peru,547,547,7562,143,135,0,1,GK,Def
8480,8480,2,0,5530,5528,784,Peru,547,547,7562,135,143,1,0,Def,GK
8481,8481,0,15,5528,5519,784,Peru,547,547,7562,143,137,0,2,GK,Mid
8482,8482,0,15,5528,5519,784,Peru,548,548,7562,143,137,0,2,GK,Mid
8483,8483,15,22,5519,5535,784,Peru,548,548,7562,137,139,2,3,Mid,Fw
8484,8484,18,15,5525,5519,784,Peru,548,548,7562,142,137,2,2,Mid,Mid
8485,8485,15,8,5519,6315,784,Peru,548,548,7562,137,402,2,1,Mid,Def
8486,8486,10,2,5526,5530,784,Peru,548,548,7562,140,135,1,1,Def,Def
8487,8487,2,10,5530,5526,784,Peru,548,548,7562,135,140,1,1,Def,Def
8488,8488,10,4,5526,5738,784,Peru,548,548,7562,140,144,1,1,Def,Def
8489,8489,15,4,5519,5738,784,Peru,548,548,7562,137,144,2,1,Mid,Def
8490,8490,4,15,5738,5519,784,Peru,548,548,7562,144,137,1,2,Def,Mid
8491,8491,15,10,5519,5526,784,Peru,548,548,7562,137,140,2,1,Mid,Def
8492,8492,10,1,5526,5521,784,Peru,548,548,7562,140,141,1,1,Def,Def
8493,8493,8,2,6315,5530,784,Peru,548,548,7562,402,135,1,1,Def,Def
8494,8494,2,8,5530,6315,784,Peru,548,548,7562,135,402,1,1,Def,Def
8495,8495,8,10,6315,5526,784,Peru,548,548,7562,402,140,1,1,Def,Def
8496,8496,10,8,5526,6315,784,Peru,548,548,7562,140,402,1,1,Def,Def
8497,8497,8,0,6315,5528,784,Peru,548,548,7562,402,143,1,0,Def,GK
8498,8498,4,5,3494,5691,769,Colombia,549,549,7571,113,115,1,1,Def,Def
8499,8499,4,0,3494,4276,769,Colombia,549,549,7571,113,105,1,0,Def,GK
8500,8500,0,2,4276,6196,769,Colombia,549,549,7571,105,107,0,1,GK,Def
8501,8501,2,20,6196,5689,769,Colombia,549,549,7571,107,109,1,2,Def,Mid
8502,8502,20,2,5689,6196,769,Colombia,549,549,7571,109,107,2,1,Mid,Def
8503,8503,2,4,6196,3494,769,Colombia,549,549,7571,107,113,1,1,Def,Def
8504,8504,4,2,3494,6196,769,Colombia,549,549,7571,113,107,1,1,Def,Def
8505,8505,2,20,6196,5689,769,Colombia,549,549,7571,107,109,1,2,Def,Mid
8506,8506,20,4,5689,3494,769,Colombia,549,549,7571,109,113,2,1,Mid,Def
8507,8507,4,14,3494,6193,769,Colombia,549,549,7571,113,118,1,2,Def,Mid
8508,8508,14,2,6193,6196,769,Colombia,549,549,7571,118,107,2,1,Mid,Def
8509,8509,2,16,6196,5692,769,Colombia,549,549,7571,107,112,1,2,Def,Mid
8510,8510,12,16,5685,5692,769,Colombia,549,549,7571,403,112,2,2,Mid,Mid
8511,8511,16,14,5692,6193,769,Colombia,549,549,7571,112,118,2,2,Mid,Mid
8512,8512,5,23,3404,5661,787,Senegal,550,550,7571,161,150,1,3,Def,Fw
8513,8513,23,5,5661,3404,787,Senegal,550,550,7571,150,161,3,1,Fw,Def
8514,8514,14,4,3436,5675,787,Senegal,550,550,7571,151,149,2,1,Mid,Def
8515,8515,4,2,5675,5664,787,Senegal,550,550,7571,149,152,1,1,Def,Def
8516,8516,2,12,5664,3684,787,Senegal,550,550,7571,152,404,1,2,Def,Mid
8517,8517,12,2,3684,5664,787,Senegal,550,550,7571,404,152,2,1,Mid,Def
8518,8518,2,4,5664,5675,787,Senegal,550,550,7571,152,149,1,1,Def,Def
8519,8519,20,4,3145,5675,787,Senegal,550,550,7571,405,149,2,1,Mid,Def
8520,8520,4,2,5675,5664,787,Senegal,550,550,7571,149,152,1,1,Def,Def
8521,8521,2,12,5664,3684,787,Senegal,550,550,7571,152,404,1,2,Def,Mid
8522,8522,12,4,3684,5675,787,Senegal,550,550,7571,404,149,2,1,Mid,Def
8523,8523,4,20,5675,3145,787,Senegal,550,550,7571,149,405,1,2,Def,Mid
8524,8524,20,14,3145,3436,787,Senegal,550,550,7571,405,151,2,2,Mid,Mid
8525,8525,14,12,3436,3684,787,Senegal,550,550,7571,151,404,2,2,Mid,Mid
8526,8526,12,14,3684,3436,787,Senegal,550,550,7571,404,151,2,2,Mid,Mid
8527,8527,14,21,3436,3629,787,Senegal,550,550,7571,151,156,2,3,Mid,Fw
8528,8528,21,4,3629,5675,787,Senegal,550,550,7571,156,149,3,1,Fw,Def
8529,8529,4,20,5675,3145,787,Senegal,550,550,7571,149,405,1,2,Def,Mid
8530,8530,20,12,3145,3684,787,Senegal,550,550,7571,405,404,2,2,Mid,Mid
8531,8531,12,16,5685,5692,769,Colombia,551,551,7571,403,112,2,2,Mid,Mid
